"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.107654910701084
"R_V1_ROI","R_V6_ROI",0.313515065217957
"R_V1_ROI","R_V2_ROI",0.57384590340611
"R_V1_ROI","R_V3_ROI",0.0814322918850711
"R_V1_ROI","R_V4_ROI",0.22509115232806
"R_V1_ROI","R_V8_ROI",0.48961564942895
"R_V1_ROI","R_4_ROI",0.119912747793938
"R_V1_ROI","R_3b_ROI",0.41446234790359
"R_V1_ROI","R_FEF_ROI",0.362250528265225
"R_V1_ROI","R_PEF_ROI",0.156868552231761
"R_V1_ROI","R_55b_ROI",0.241018078156884
"R_V1_ROI","R_V3A_ROI",0.270946329781881
"R_V1_ROI","R_RSC_ROI",0.281619263446079
"R_V1_ROI","R_POS2_ROI",0.389974048127073
"R_V1_ROI","R_V7_ROI",0.185521803242003
"R_V1_ROI","R_IPS1_ROI",0.209489099772388
"R_V1_ROI","R_FFC_ROI",0.370477362613314
"R_V1_ROI","R_V3B_ROI",0.427740920455209
"R_V1_ROI","R_LO1_ROI",0.4934810168854
"R_V1_ROI","R_LO2_ROI",0.423775261618306
"R_V1_ROI","R_PIT_ROI",0.600762320346496
"R_V1_ROI","R_MT_ROI",0.151807398623623
"R_V1_ROI","R_A1_ROI",0.15643539267615
"R_V1_ROI","R_PSL_ROI",0.140732823931544
"R_V1_ROI","R_SFL_ROI",0.237153160819932
"R_V1_ROI","R_PCV_ROI",0.391425095304381
"R_V1_ROI","R_STV_ROI",0.582541798494179
"R_V1_ROI","R_7Pm_ROI",0.211303099597477
"R_V1_ROI","R_7m_ROI",0.206382474416815
"R_V1_ROI","R_POS1_ROI",0.412775009497728
"R_V1_ROI","R_23d_ROI",0.62111080799514
"R_V1_ROI","R_v23ab_ROI",0.171595083624176
"R_V1_ROI","R_d23ab_ROI",0.300665376001994
"R_V1_ROI","R_31pv_ROI",0.392348020021412
"R_V1_ROI","R_5m_ROI",0.501547783830172
"R_V1_ROI","R_5mv_ROI",0.441647549084278
"R_V1_ROI","R_23c_ROI",0.61110037134155
"R_V1_ROI","R_5L_ROI",0.430552724063895
"R_V1_ROI","R_24dd_ROI",0.362758156629379
"R_V1_ROI","R_24dv_ROI",0.452326954348346
"R_V1_ROI","R_7AL_ROI",0.219774285034581
"R_V1_ROI","R_SCEF_ROI",0.204820250108023
"R_V1_ROI","R_6ma_ROI",0.398093470171694
"R_V1_ROI","R_7Am_ROI",0.229492156450115
"R_V1_ROI","R_7PL_ROI",0.292421542690627
"R_V1_ROI","R_7PC_ROI",0.0677221571598337
"R_V1_ROI","R_LIPv_ROI",0.110426531497447
"R_V1_ROI","R_VIP_ROI",0.387256178872276
"R_V1_ROI","R_MIP_ROI",0.242146624856946
"R_V1_ROI","R_1_ROI",0.451503905287139
"R_V1_ROI","R_2_ROI",0.504120820085685
"R_V1_ROI","R_3a_ROI",0.313513904449049
"R_V1_ROI","R_6d_ROI",0.259061559637939
"R_V1_ROI","R_6mp_ROI",0.330915601828037
"R_V1_ROI","R_6v_ROI",0.254826726536733
"R_V1_ROI","R_p24pr_ROI",0.430840705253549
"R_V1_ROI","R_33pr_ROI",0.222295400952012
"R_V1_ROI","R_a24pr_ROI",0.305210657931218
"R_V1_ROI","R_p32pr_ROI",0.0512746104772124
"R_V1_ROI","R_a24_ROI",0.312205388359893
"R_V1_ROI","R_d32_ROI",0.0474132294205962
"R_V1_ROI","R_8BM_ROI",0.320353368849092
"R_V1_ROI","R_p32_ROI",0.537100532836965
"R_V1_ROI","R_10r_ROI",0.42134417178938
"R_V1_ROI","R_47m_ROI",0.208504324135402
"R_V1_ROI","R_8Av_ROI",0.0709142428296578
"R_V1_ROI","R_8Ad_ROI",0.349989965868996
"R_V1_ROI","R_9m_ROI",0.0311732824762013
"R_V1_ROI","R_8BL_ROI",0.210837275382659
"R_V1_ROI","R_9p_ROI",0.54207192314797
"R_V1_ROI","R_10d_ROI",0.141095359870709
"R_V1_ROI","R_8C_ROI",0.0424522397005451
"R_V1_ROI","R_44_ROI",0.401448832283781
"R_V1_ROI","R_45_ROI",0.134284632320578
"R_V1_ROI","R_47l_ROI",0.454881148390272
"R_V1_ROI","R_a47r_ROI",0.201216749010436
"R_V1_ROI","R_6r_ROI",0.103905149864672
"R_V1_ROI","R_IFJa_ROI",0.457527248274241
"R_V1_ROI","R_IFJp_ROI",0.295926713532972
"R_V1_ROI","R_IFSp_ROI",0.119984955394318
"R_V1_ROI","R_IFSa_ROI",0.0668203588935866
"R_V1_ROI","R_p9-46v_ROI",0.226468108717808
"R_V1_ROI","R_46_ROI",0.277640537382678
"R_V1_ROI","R_a9-46v_ROI",0.365352308277547
"R_V1_ROI","R_9-46d_ROI",0.12990400261178
"R_V1_ROI","R_9a_ROI",0.237642538835759
"R_V1_ROI","R_10v_ROI",0.366512837074116
"R_V1_ROI","R_a10p_ROI",0.24607081930806
"R_V1_ROI","R_10pp_ROI",0.460956783509045
"R_V1_ROI","R_11l_ROI",0.462278091078795
"R_V1_ROI","R_13l_ROI",0.691415010463835
"R_V1_ROI","R_OFC_ROI",0.416182219976319
"R_V1_ROI","R_47s_ROI",0.248037892616872
"R_V1_ROI","R_LIPd_ROI",0.192661723802988
"R_V1_ROI","R_6a_ROI",0.363392979976982
"R_V1_ROI","R_i6-8_ROI",0.0215349022625358
"R_V1_ROI","R_s6-8_ROI",0.357213257832937
"R_V1_ROI","R_43_ROI",0.292709045895705
"R_V1_ROI","R_OP4_ROI",0.0947852355294092
"R_V1_ROI","R_OP1_ROI",0.266121009294018
"R_V1_ROI","R_OP2-3_ROI",0.329690861718053
"R_V1_ROI","R_52_ROI",0.524462918963984
"R_V1_ROI","R_RI_ROI",0.53124523282917
"R_V1_ROI","R_PFcm_ROI",0.380831154519407
"R_V1_ROI","R_PoI2_ROI",0.240048996466438
"R_V1_ROI","R_TA2_ROI",0.0334793960480234
"R_V1_ROI","R_FOP4_ROI",0.151349582246567
"R_V1_ROI","R_MI_ROI",0.334404180586866
"R_V1_ROI","R_Pir_ROI",0.563042465310215
"R_V1_ROI","R_AVI_ROI",0.313001167423539
"R_V1_ROI","R_AAIC_ROI",0.540252310628997
"R_V1_ROI","R_FOP1_ROI",0.322268574629118
"R_V1_ROI","R_FOP3_ROI",0.0548221924235257
"R_V1_ROI","R_FOP2_ROI",0.461776338609162
"R_V1_ROI","R_PFt_ROI",0.333974565036153
"R_V1_ROI","R_AIP_ROI",-0.0037856192243896
"R_V1_ROI","R_EC_ROI",0.218555239863136
"R_V1_ROI","R_PreS_ROI",0.312974265564742
"R_V1_ROI","R_H_ROI",0.368411342042532
"R_V1_ROI","R_ProS_ROI",0.0684888074746874
"R_V1_ROI","R_PeEc_ROI",0.191346383960872
"R_V1_ROI","R_STGa_ROI",0.162554432372495
"R_V1_ROI","R_PBelt_ROI",0.0316850737569803
"R_V1_ROI","R_A5_ROI",0.150533495798236
"R_V1_ROI","R_PHA1_ROI",0.540143778420039
"R_V1_ROI","R_PHA3_ROI",0.159971854120114
"R_V1_ROI","R_STSda_ROI",0.145833037876694
"R_V1_ROI","R_STSdp_ROI",0.0471345687288694
"R_V1_ROI","R_STSvp_ROI",0.127039663068383
"R_V1_ROI","R_TGd_ROI",0.176021606349118
"R_V1_ROI","R_TE1a_ROI",0.182660218732738
"R_V1_ROI","R_TE1p_ROI",0.563145516891367
"R_V1_ROI","R_TE2a_ROI",0.235707867457045
"R_V1_ROI","R_TF_ROI",0.0860823743758553
"R_V1_ROI","R_TE2p_ROI",0.0623752309030186
"R_V1_ROI","R_PHT_ROI",0.30919208734137
"R_V1_ROI","R_PH_ROI",0.457751763221169
"R_V1_ROI","R_TPOJ1_ROI",0.488019501678533
"R_V1_ROI","R_TPOJ2_ROI",0.535747543898417
"R_V1_ROI","R_TPOJ3_ROI",0.176319176319176
"R_V1_ROI","R_DVT_ROI",0.203186966998
"R_V1_ROI","R_PGp_ROI",0.360000881657405
"R_V1_ROI","R_IP2_ROI",0.501751263722369
"R_V1_ROI","R_IP1_ROI",0.545835436671943
"R_V1_ROI","R_IP0_ROI",0.175497212517285
"R_V1_ROI","R_PFop_ROI",0.159553195109731
"R_V1_ROI","R_PF_ROI",0.208308786880735
"R_V1_ROI","R_PFm_ROI",0.0863327023500729
"R_V1_ROI","R_PGi_ROI",0.310239902049184
"R_V1_ROI","R_PGs_ROI",0.433253178151342
"R_V1_ROI","R_V6A_ROI",0.224226256517002
"R_V1_ROI","R_VMV1_ROI",0.320518578848492
"R_V1_ROI","R_VMV3_ROI",0.139862503884954
"R_V1_ROI","R_PHA2_ROI",0.457655309095389
"R_V1_ROI","R_V4t_ROI",0.374866680852322
"R_V1_ROI","R_FST_ROI",0.340505127695531
"R_V1_ROI","R_V3CD_ROI",0.263672070827145
"R_V1_ROI","R_LO3_ROI",0.235001662070463
"R_V1_ROI","R_VMV2_ROI",0.528168906614962
"R_V1_ROI","R_31pd_ROI",0.382635373582027
"R_V1_ROI","R_31a_ROI",0.402594290248748
"R_V1_ROI","R_VVC_ROI",0.241767737256423
"R_V1_ROI","R_25_ROI",0.214572004699155
"R_V1_ROI","R_s32_ROI",0.457380970524506
"R_V1_ROI","R_pOFC_ROI",0.0971044469749688
"R_V1_ROI","R_PoI1_ROI",0.522920694980177
"R_V1_ROI","R_Ig_ROI",0.0648980944189414
"R_V1_ROI","R_FOP5_ROI",0.431911416375192
"R_V1_ROI","R_p10p_ROI",0.160016872143182
"R_V1_ROI","R_p47r_ROI",0.298558456910485
"R_V1_ROI","R_TGv_ROI",0.201187097373414
"R_V1_ROI","R_MBelt_ROI",0.498195977940254
"R_V1_ROI","R_LBelt_ROI",0.438831359229425
"R_V1_ROI","R_A4_ROI",0.16340142117359
"R_V1_ROI","R_STSva_ROI",0.26626660534953
"R_V1_ROI","R_TE1m_ROI",0.25309410853022
"R_V1_ROI","R_PI_ROI",0.392289410115864
"R_V1_ROI","R_a32pr_ROI",0.294734540362324
"R_V1_ROI","R_p24_ROI",0.347331014934527
"R_V1_ROI","L_V1_ROI",0.438717541047041
"R_V1_ROI","L_MST_ROI",0.25430395111822
"R_V1_ROI","L_V6_ROI",0.476816413413317
"R_V1_ROI","L_V2_ROI",0.0911667113951363
"R_V1_ROI","L_V3_ROI",0.278188714081281
"R_V1_ROI","L_V4_ROI",0.191133853085221
"R_V1_ROI","L_V8_ROI",0.386140472273291
"R_V1_ROI","L_4_ROI",0.394815336027797
"R_V1_ROI","L_3b_ROI",0.278044104289663
"R_V1_ROI","L_FEF_ROI",0.184322340957888
"R_V1_ROI","L_PEF_ROI",0.115722637590765
"R_V1_ROI","L_55b_ROI",0.187403484540162
"R_V1_ROI","L_V3A_ROI",0.307409503134182
"R_V1_ROI","L_RSC_ROI",0.173710339399791
"R_V1_ROI","L_POS2_ROI",0.147879634487377
"R_V1_ROI","L_V7_ROI",0.341910557703883
"R_V1_ROI","L_IPS1_ROI",0.403996266661108
"R_V1_ROI","L_FFC_ROI",0.410638761583617
"R_V1_ROI","L_V3B_ROI",0.460037057196938
"R_V1_ROI","L_LO1_ROI",0.498231160208599
"R_V1_ROI","L_LO2_ROI",0.519040684953423
"R_V1_ROI","L_PIT_ROI",0.606625651823141
"R_V1_ROI","L_MT_ROI",0.230794969256178
"R_V1_ROI","L_A1_ROI",0.0897624806619297
"R_V1_ROI","L_PSL_ROI",0.217089828369712
"R_V1_ROI","L_SFL_ROI",0.35323310088885
"R_V1_ROI","L_PCV_ROI",0.199033723959639
"R_V1_ROI","L_STV_ROI",0.402854256217862
"R_V1_ROI","L_7Pm_ROI",0.391657102423667
"R_V1_ROI","L_7m_ROI",0.132441901031112
"R_V1_ROI","L_POS1_ROI",0.443253049770814
"R_V1_ROI","L_23d_ROI",0.330641164585261
"R_V1_ROI","L_v23ab_ROI",0.0697836315205269
"R_V1_ROI","L_d23ab_ROI",0.358378176176021
"R_V1_ROI","L_31pv_ROI",0.335298715176046
"R_V1_ROI","L_5m_ROI",0.245003420744299
"R_V1_ROI","L_5mv_ROI",0.302019343522404
"R_V1_ROI","L_23c_ROI",0.609967996481112
"R_V1_ROI","L_5L_ROI",0.189425367307072
"R_V1_ROI","L_24dd_ROI",0.559727385400974
"R_V1_ROI","L_24dv_ROI",0.390047750492616
"R_V1_ROI","L_7AL_ROI",0.108402541997639
"R_V1_ROI","L_SCEF_ROI",0.0961438993424801
"R_V1_ROI","L_6ma_ROI",0.304642485202311
"R_V1_ROI","L_7Am_ROI",0.33602989607422
"R_V1_ROI","L_7PL_ROI",0.184158395849744
"R_V1_ROI","L_7PC_ROI",0.229020518642498
"R_V1_ROI","L_LIPv_ROI",0.185074862860048
"R_V1_ROI","L_VIP_ROI",0.392392959029092
"R_V1_ROI","L_MIP_ROI",0.285065910485226
"R_V1_ROI","L_1_ROI",0.558462540099196
"R_V1_ROI","L_2_ROI",0.513457914043567
"R_V1_ROI","L_3a_ROI",0.170777616181043
"R_V1_ROI","L_6d_ROI",0.287901383906974
"R_V1_ROI","L_6mp_ROI",0.158029023115732
"R_V1_ROI","L_6v_ROI",0.0177707597481766
"R_V1_ROI","L_p24pr_ROI",0.303877292135919
"R_V1_ROI","L_33pr_ROI",0.0857243309729144
"R_V1_ROI","L_a24pr_ROI",0.295149718883977
"R_V1_ROI","L_p32pr_ROI",0.189462954608075
"R_V1_ROI","L_a24_ROI",0.32606981992719
"R_V1_ROI","L_d32_ROI",0.194915550223014
"R_V1_ROI","L_8BM_ROI",0.283216894132774
"R_V1_ROI","L_p32_ROI",0.0974919728699958
"R_V1_ROI","L_10r_ROI",0.431582712080891
