"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.216283649509265
"R_V1_ROI","R_V6_ROI",0.364927402246085
"R_V1_ROI","R_V2_ROI",0.079958819748418
"R_V1_ROI","R_V3_ROI",0.188093019277961
"R_V1_ROI","R_V4_ROI",0.624243577087966
"R_V1_ROI","R_V8_ROI",0.158939772842673
"R_V1_ROI","R_4_ROI",0.292460274808829
"R_V1_ROI","R_3b_ROI",0.248367336749172
"R_V1_ROI","R_FEF_ROI",0.228794906774373
"R_V1_ROI","R_PEF_ROI",0.108857380489581
"R_V1_ROI","R_55b_ROI",0.194324011888846
"R_V1_ROI","R_V3A_ROI",0.126039735157071
"R_V1_ROI","R_RSC_ROI",0.244965677987586
"R_V1_ROI","R_POS2_ROI",0.183397100203662
"R_V1_ROI","R_V7_ROI",0.347505793786534
"R_V1_ROI","R_IPS1_ROI",0.459423431439161
"R_V1_ROI","R_FFC_ROI",0.338707822199355
"R_V1_ROI","R_V3B_ROI",0.15858225909436
"R_V1_ROI","R_LO1_ROI",0.0623831906190601
"R_V1_ROI","R_LO2_ROI",0.402921531264591
"R_V1_ROI","R_PIT_ROI",0.470873299701972
"R_V1_ROI","R_MT_ROI",0.163849203293686
"R_V1_ROI","R_A1_ROI",0.463045591544578
"R_V1_ROI","R_PSL_ROI",0.406267236550327
"R_V1_ROI","R_SFL_ROI",0.361293821476579
"R_V1_ROI","R_PCV_ROI",0.128397730377189
"R_V1_ROI","R_STV_ROI",0.22751599188222
"R_V1_ROI","R_7Pm_ROI",0.164224575435362
"R_V1_ROI","R_7m_ROI",0.0530649774511446
"R_V1_ROI","R_POS1_ROI",0.277055773626277
"R_V1_ROI","R_23d_ROI",0.437401389003883
"R_V1_ROI","R_v23ab_ROI",0.138978011971064
"R_V1_ROI","R_d23ab_ROI",0.310399942571622
"R_V1_ROI","R_31pv_ROI",0.324437366704908
"R_V1_ROI","R_5m_ROI",0.387544606220669
"R_V1_ROI","R_5mv_ROI",0.13186056361256
"R_V1_ROI","R_23c_ROI",0.441855023127158
"R_V1_ROI","R_5L_ROI",0.302858946213082
"R_V1_ROI","R_24dd_ROI",0.198031687675557
"R_V1_ROI","R_24dv_ROI",0.338930452394382
"R_V1_ROI","R_7AL_ROI",0.506528684593455
"R_V1_ROI","R_SCEF_ROI",0.42559894944692
"R_V1_ROI","R_6ma_ROI",0.371600773930891
"R_V1_ROI","R_7Am_ROI",0.398006664463385
"R_V1_ROI","R_7PL_ROI",0.198711121908235
"R_V1_ROI","R_7PC_ROI",0.32141081237579
"R_V1_ROI","R_LIPv_ROI",0.179680388952687
"R_V1_ROI","R_VIP_ROI",0.144769122808279
"R_V1_ROI","R_MIP_ROI",0.084505707409549
"R_V1_ROI","R_1_ROI",0.416367201327271
"R_V1_ROI","R_2_ROI",0.487565582526995
"R_V1_ROI","R_3a_ROI",0.126032926870075
"R_V1_ROI","R_6d_ROI",0.501743217376122
"R_V1_ROI","R_6mp_ROI",0.436724094334808
"R_V1_ROI","R_6v_ROI",0.344254310026618
"R_V1_ROI","R_p24pr_ROI",0.164827458247937
"R_V1_ROI","R_33pr_ROI",0.257749806286108
"R_V1_ROI","R_a24pr_ROI",0.0949734100000772
"R_V1_ROI","R_p32pr_ROI",0.22953993364184
"R_V1_ROI","R_a24_ROI",0.116147765946315
"R_V1_ROI","R_d32_ROI",0.271522039040437
"R_V1_ROI","R_8BM_ROI",0.644853848403434
"R_V1_ROI","R_p32_ROI",0.198073734063067
"R_V1_ROI","R_10r_ROI",0.467187126156995
"R_V1_ROI","R_47m_ROI",0.300035173819242
"R_V1_ROI","R_8Av_ROI",0.18895209060816
"R_V1_ROI","R_8Ad_ROI",0.376297946908397
"R_V1_ROI","R_9m_ROI",0.46000465615398
"R_V1_ROI","R_8BL_ROI",0.539425782775184
"R_V1_ROI","R_9p_ROI",0.456836376322777
"R_V1_ROI","R_10d_ROI",0.236394914543322
"R_V1_ROI","R_8C_ROI",0.569168614035637
"R_V1_ROI","R_44_ROI",0.395224075669661
"R_V1_ROI","R_45_ROI",0.262972968413793
"R_V1_ROI","R_47l_ROI",0.215778678858512
"R_V1_ROI","R_a47r_ROI",0.0363618636564332
"R_V1_ROI","R_6r_ROI",0.355114649272192
"R_V1_ROI","R_IFJa_ROI",0.195139564562439
"R_V1_ROI","R_IFJp_ROI",0.453455666198808
"R_V1_ROI","R_IFSp_ROI",0.322141690928453
"R_V1_ROI","R_IFSa_ROI",0.204646160152645
"R_V1_ROI","R_p9-46v_ROI",0.292402509563869
"R_V1_ROI","R_46_ROI",0.403611360686761
"R_V1_ROI","R_a9-46v_ROI",0.304861369527325
"R_V1_ROI","R_9-46d_ROI",0.614481518676505
"R_V1_ROI","R_9a_ROI",0.0209523450583978
"R_V1_ROI","R_10v_ROI",0.557113423606308
"R_V1_ROI","R_a10p_ROI",0.349294992115567
"R_V1_ROI","R_10pp_ROI",0.206693302124008
"R_V1_ROI","R_11l_ROI",0.373469197713312
"R_V1_ROI","R_13l_ROI",0.27615154773145
"R_V1_ROI","R_OFC_ROI",0.492375534237416
"R_V1_ROI","R_47s_ROI",0.334229881394529
"R_V1_ROI","R_LIPd_ROI",0.576792195378091
"R_V1_ROI","R_6a_ROI",0.38818435814391
"R_V1_ROI","R_i6-8_ROI",0.410628769535442
"R_V1_ROI","R_s6-8_ROI",0.0524558525874632
"R_V1_ROI","R_43_ROI",0.357506129318173
"R_V1_ROI","R_OP4_ROI",0.0748859888833833
"R_V1_ROI","R_OP1_ROI",0.521159832743086
"R_V1_ROI","R_OP2-3_ROI",0.334747859585838
"R_V1_ROI","R_52_ROI",0.339322553482397
"R_V1_ROI","R_RI_ROI",0.164186609823511
"R_V1_ROI","R_PFcm_ROI",0.398030599759127
"R_V1_ROI","R_PoI2_ROI",0.222602462294861
"R_V1_ROI","R_TA2_ROI",0.209845202085749
"R_V1_ROI","R_FOP4_ROI",0.559412645859337
"R_V1_ROI","R_MI_ROI",0.445602401357274
"R_V1_ROI","R_Pir_ROI",0.445490096491695
"R_V1_ROI","R_AVI_ROI",0.498660036739041
"R_V1_ROI","R_AAIC_ROI",0.243007357670484
"R_V1_ROI","R_FOP1_ROI",0.486883866555891
