"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.0738519543095656
"R_V1_ROI","R_V6_ROI",0.352569525661835
"R_V1_ROI","R_V2_ROI",0.482471829454197
"R_V1_ROI","R_V3_ROI",0.20166602014119
"R_V1_ROI","R_V4_ROI",0.163814758003227
"R_V1_ROI","R_V8_ROI",0.051239012832822
"R_V1_ROI","R_4_ROI",0.148811428637474
"R_V1_ROI","R_3b_ROI",0.305897060039413
"R_V1_ROI","R_FEF_ROI",0.267022724317231
"R_V1_ROI","R_PEF_ROI",0.191383398817256
"R_V1_ROI","R_55b_ROI",0.337517996874912
"R_V1_ROI","R_V3A_ROI",0.227851224969092
"R_V1_ROI","R_RSC_ROI",0.290479719806194
"R_V1_ROI","R_POS2_ROI",0.601673361685711
"R_V1_ROI","R_V7_ROI",0.231808610473365
"R_V1_ROI","R_IPS1_ROI",0.358081920105679
"R_V1_ROI","R_FFC_ROI",0.196007280271931
"R_V1_ROI","R_V3B_ROI",0.0324025587868177
"R_V1_ROI","R_LO1_ROI",0.232110723583676
"R_V1_ROI","R_LO2_ROI",0.0249070958274343
"R_V1_ROI","R_PIT_ROI",0.288709497006763
"R_V1_ROI","R_MT_ROI",0.296255028876113
"R_V1_ROI","R_A1_ROI",0.169666515046911
"R_V1_ROI","R_PSL_ROI",0.538908575839712
"R_V1_ROI","R_SFL_ROI",0.22305972352153
"R_V1_ROI","R_PCV_ROI",0.163749615805633
"R_V1_ROI","R_STV_ROI",0.516498473423383
"R_V1_ROI","R_7Pm_ROI",0.193776690446315
"R_V1_ROI","R_7m_ROI",0.127990749131415
"R_V1_ROI","R_POS1_ROI",0.123680964838751
"R_V1_ROI","R_23d_ROI",0.196860707758422
"R_V1_ROI","R_v23ab_ROI",-0.0125118474635364
"R_V1_ROI","R_d23ab_ROI",0.190203426364503
"R_V1_ROI","R_31pv_ROI",0.363433809394412
"R_V1_ROI","R_5m_ROI",0.486898408043986
"R_V1_ROI","R_5mv_ROI",0.31226571386224
"R_V1_ROI","R_23c_ROI",0.196834811893608
"R_V1_ROI","R_5L_ROI",0.400965573419113
"R_V1_ROI","R_24dd_ROI",0.11754840285068
"R_V1_ROI","R_24dv_ROI",0.230715881176796
"R_V1_ROI","R_7AL_ROI",0.303847643288985
"R_V1_ROI","R_SCEF_ROI",0.257354222713906
"R_V1_ROI","R_6ma_ROI",0.0259287265779855
"R_V1_ROI","R_7Am_ROI",-0.0104178128039018
"R_V1_ROI","R_7PL_ROI",0.135166995613936
"R_V1_ROI","R_7PC_ROI",0.16309676490882
"R_V1_ROI","R_LIPv_ROI",0.126515946847533
"R_V1_ROI","R_VIP_ROI",0.189693443337279
"R_V1_ROI","R_MIP_ROI",0.292507244775419
"R_V1_ROI","R_1_ROI",0.302176680020634
"R_V1_ROI","R_2_ROI",0.234348182521722
"R_V1_ROI","R_3a_ROI",0.617218009191109
"R_V1_ROI","R_6d_ROI",0.045787658859061
"R_V1_ROI","R_6mp_ROI",0.346502140465786
"R_V1_ROI","R_6v_ROI",0.174819738328482
"R_V1_ROI","R_p24pr_ROI",0.329845738690817
"R_V1_ROI","R_33pr_ROI",0.428876063260447
"R_V1_ROI","R_a24pr_ROI",0.219753419615919
"R_V1_ROI","R_p32pr_ROI",0.252122701809297
"R_V1_ROI","R_a24_ROI",0.218290125780616
"R_V1_ROI","R_d32_ROI",0.241609539585159
"R_V1_ROI","R_8BM_ROI",0.387617889689466
"R_V1_ROI","R_p32_ROI",0.197659936530356
"R_V1_ROI","R_10r_ROI",0.298647853549887
"R_V1_ROI","R_47m_ROI",0.134885400869491
"R_V1_ROI","R_8Av_ROI",0.387920712314587
"R_V1_ROI","R_8Ad_ROI",0.399172292247287
"R_V1_ROI","R_9m_ROI",0.159738687549946
"R_V1_ROI","R_8BL_ROI",0.555243685235875
