"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.381792595562718
"R_V1_ROI","R_V6_ROI",0.120010557327646
"R_V1_ROI","R_V2_ROI",0.556921017211694
"R_V1_ROI","R_V3_ROI",0.285647382156007
"R_V1_ROI","R_V4_ROI",0.56818278234059
"R_V1_ROI","R_V8_ROI",0.198814419794153
"R_V1_ROI","R_4_ROI",0.354323259704565
"R_V1_ROI","R_3b_ROI",0.470433920398522
"R_V1_ROI","R_FEF_ROI",0.287664604516097
"R_V1_ROI","R_PEF_ROI",0.341272798825611
"R_V1_ROI","R_55b_ROI",0.273220563085614
"R_V1_ROI","R_V3A_ROI",0.223599031570892
"R_V1_ROI","R_RSC_ROI",0.35403238835473
"R_V1_ROI","R_POS2_ROI",0.404453308288092
"R_V1_ROI","R_V7_ROI",0.191911080005938
"R_V1_ROI","R_IPS1_ROI",0.396683437479539
"R_V1_ROI","R_FFC_ROI",0.295283144524016
"R_V1_ROI","R_V3B_ROI",0.0911830844772685
"R_V1_ROI","R_LO1_ROI",0.196536126862169
"R_V1_ROI","R_LO2_ROI",0.390504371135779
"R_V1_ROI","R_PIT_ROI",0.380427725858204
"R_V1_ROI","R_MT_ROI",0.410021746966376
"R_V1_ROI","R_A1_ROI",-0.010110006963324
"R_V1_ROI","R_PSL_ROI",0.216818667697807
"R_V1_ROI","R_SFL_ROI",0.418290658604162
"R_V1_ROI","R_PCV_ROI",0.106693838167376
"R_V1_ROI","R_STV_ROI",0.335548711724934
"R_V1_ROI","R_7Pm_ROI",0.16777246097213
"R_V1_ROI","R_7m_ROI",0.196826728972799
"R_V1_ROI","R_POS1_ROI",0.190752109080648
"R_V1_ROI","R_23d_ROI",0.0132516201666426
"R_V1_ROI","R_v23ab_ROI",0.130154126418218
"R_V1_ROI","R_d23ab_ROI",0.31576750310537
"R_V1_ROI","R_31pv_ROI",0.507664673271002
"R_V1_ROI","R_5m_ROI",0.467075272183398
"R_V1_ROI","R_5mv_ROI",0.222559707274089
"R_V1_ROI","R_23c_ROI",0.533017485578293
"R_V1_ROI","R_5L_ROI",0.220268905970483
"R_V1_ROI","R_24dd_ROI",0.306124527639246
"R_V1_ROI","R_24dv_ROI",0.125364324282069
"R_V1_ROI","R_7AL_ROI",0.0795416651105963
"R_V1_ROI","R_SCEF_ROI",0.291267918840258
"R_V1_ROI","R_6ma_ROI",0.342138115285057
"R_V1_ROI","R_7Am_ROI",0.282133050917194
"R_V1_ROI","R_7PL_ROI",0.0854019380850118
"R_V1_ROI","R_7PC_ROI",0.158621120683752
"R_V1_ROI","R_LIPv_ROI",0.0427785561062804
"R_V1_ROI","R_VIP_ROI",0.27970133533791
"R_V1_ROI","R_MIP_ROI",0.21963800012131
"R_V1_ROI","R_1_ROI",0.554407691252463
"R_V1_ROI","R_2_ROI",0.0618302568871952
"R_V1_ROI","R_3a_ROI",0.443279591522036
"R_V1_ROI","R_6d_ROI",0.370997458273372
"R_V1_ROI","R_6mp_ROI",0.0591845210585125
"R_V1_ROI","R_6v_ROI",0.208802415856734
"R_V1_ROI","R_p24pr_ROI",0.370513172604335
"R_V1_ROI","R_33pr_ROI",0.197038436645427
"R_V1_ROI","R_a24pr_ROI",0.135915067603638
"R_V1_ROI","R_p32pr_ROI",0.29206281952246
"R_V1_ROI","R_a24_ROI",0.174887837796713
"R_V1_ROI","R_d32_ROI",0.263429054293406
"R_V1_ROI","R_8BM_ROI",0.268464487586631
"R_V1_ROI","R_p32_ROI",0.114691814079126
"R_V1_ROI","R_10r_ROI",0.566528668636227
"R_V1_ROI","R_47m_ROI",0.233642686228955
"R_V1_ROI","R_8Av_ROI",0.300758575906053
"R_V1_ROI","R_8Ad_ROI",0.184043707692536
"R_V1_ROI","R_9m_ROI",0.179399621201497
"R_V1_ROI","R_8BL_ROI",0.0924632734178484
"R_V1_ROI","R_9p_ROI",0.353660820098255
"R_V1_ROI","R_10d_ROI",0.276196826122394
"R_V1_ROI","R_8C_ROI",0.164143017023257
"R_V1_ROI","R_44_ROI",0.508051339170828
"R_V1_ROI","R_45_ROI",0.321070282476146
"R_V1_ROI","R_47l_ROI",0.256689254391693
"R_V1_ROI","R_a47r_ROI",0.137448193642635
"R_V1_ROI","R_6r_ROI",0.246777190927808
"R_V1_ROI","R_IFJa_ROI",0.203787848783074
"R_V1_ROI","R_IFJp_ROI",0.119545390726265
"R_V1_ROI","R_IFSp_ROI",0.29703881134939
"R_V1_ROI","R_IFSa_ROI",0.260106470673497
"R_V1_ROI","R_p9-46v_ROI",0.329319747114245
"R_V1_ROI","R_46_ROI",0.1610796085612
"R_V1_ROI","R_a9-46v_ROI",0.190602087546175
"R_V1_ROI","R_9-46d_ROI",0.23584154614547
"R_V1_ROI","R_9a_ROI",0.193239866852443
"R_V1_ROI","R_10v_ROI",0.588036421459963
"R_V1_ROI","R_a10p_ROI",0.0325042441494347
"R_V1_ROI","R_10pp_ROI",0.187858258362118
"R_V1_ROI","R_11l_ROI",0.521605537403637
"R_V1_ROI","R_13l_ROI",0.560251312001411
"R_V1_ROI","R_OFC_ROI",0.267899370097812
"R_V1_ROI","R_47s_ROI",0.324816598651277
"R_V1_ROI","R_LIPd_ROI",0.425559951759642
"R_V1_ROI","R_6a_ROI",0.286717286730936
"R_V1_ROI","R_i6-8_ROI",0.176927816694875
"R_V1_ROI","R_s6-8_ROI",0.308614543207378
"R_V1_ROI","R_43_ROI",0.4871981955154
"R_V1_ROI","R_OP4_ROI",0.0810909795600663
"R_V1_ROI","R_OP1_ROI",0.139826628183475
"R_V1_ROI","R_OP2-3_ROI",0.309692667471412
"R_V1_ROI","R_52_ROI",0.367586083956492
"R_V1_ROI","R_RI_ROI",0.387508109016339
"R_V1_ROI","R_PFcm_ROI",0.198245549674377
"R_V1_ROI","R_PoI2_ROI",0.079681521913285
"R_V1_ROI","R_TA2_ROI",0.0943438055378194
"R_V1_ROI","R_FOP4_ROI",0.32347665784181
"R_V1_ROI","R_MI_ROI",0.100626067286719
"R_V1_ROI","R_Pir_ROI",0.38659618199442
"R_V1_ROI","R_AVI_ROI",0.0677864461018298
"R_V1_ROI","R_AAIC_ROI",0.069958778550578
"R_V1_ROI","R_FOP1_ROI",0.24249722355451
"R_V1_ROI","R_FOP3_ROI",0.242383257172014
"R_V1_ROI","R_FOP2_ROI",0.10853815326427
"R_V1_ROI","R_PFt_ROI",0.182432769435425
"R_V1_ROI","R_AIP_ROI",0.253923051694131
"R_V1_ROI","R_EC_ROI",0.342477414056519
"R_V1_ROI","R_PreS_ROI",0.322274726317973
"R_V1_ROI","R_H_ROI",0.324185686245498
"R_V1_ROI","R_ProS_ROI",0.180916084245036
"R_V1_ROI","R_PeEc_ROI",0.382971854364444
"R_V1_ROI","R_STGa_ROI",0.391183233790602
"R_V1_ROI","R_PBelt_ROI",0.113705600985807
"R_V1_ROI","R_A5_ROI",0.323094539112609
"R_V1_ROI","R_PHA1_ROI",0.206359967667171
"R_V1_ROI","R_PHA3_ROI",0.383026933614364
"R_V1_ROI","R_STSda_ROI",0.294927142199447
"R_V1_ROI","R_STSdp_ROI",0.318844994279673
"R_V1_ROI","R_STSvp_ROI",0.27933104401971
"R_V1_ROI","R_TGd_ROI",0.245507351156542
"R_V1_ROI","R_TE1a_ROI",0.38248334917627
"R_V1_ROI","R_TE1p_ROI",0.45389435547689
"R_V1_ROI","R_TE2a_ROI",0.395327962250325
"R_V1_ROI","R_TF_ROI",0.306925342252593
"R_V1_ROI","R_TE2p_ROI",0.43831139337838
"R_V1_ROI","R_PHT_ROI",0.428292360805021
"R_V1_ROI","R_PH_ROI",0.205762022621884
"R_V1_ROI","R_TPOJ1_ROI",0.366445650845367
"R_V1_ROI","R_TPOJ2_ROI",0.454194696863147
"R_V1_ROI","R_TPOJ3_ROI",0.166666666666667
"R_V1_ROI","R_DVT_ROI",0.294663481189614
"R_V1_ROI","R_PGp_ROI",0.445413871493511
"R_V1_ROI","R_IP2_ROI",0.531322724184988
"R_V1_ROI","R_IP1_ROI",0.251344908022715
"R_V1_ROI","R_IP0_ROI",0.112360338333749
"R_V1_ROI","R_PFop_ROI",0.140292464952554
"R_V1_ROI","R_PF_ROI",0.297508765906057
"R_V1_ROI","R_PFm_ROI",0.268336869766147
"R_V1_ROI","R_PGi_ROI",0.2325075649247
"R_V1_ROI","R_PGs_ROI",0.113965090002971
"R_V1_ROI","R_V6A_ROI",0.355541709479358
"R_V1_ROI","R_VMV1_ROI",0.433457716994529
"R_V1_ROI","R_VMV3_ROI",0.264903749361223
"R_V1_ROI","R_PHA2_ROI",0.327473707366319
"R_V1_ROI","R_V4t_ROI",0.272349921176744
"R_V1_ROI","R_FST_ROI",0.210106946058919
"R_V1_ROI","R_V3CD_ROI",0.241586366560244
"R_V1_ROI","R_LO3_ROI",0.195113164701551
"R_V1_ROI","R_VMV2_ROI",0.107083849657154
"R_V1_ROI","R_31pd_ROI",0.359662598778121
"R_V1_ROI","R_31a_ROI",0.228262029718261
"R_V1_ROI","R_VVC_ROI",0.263490511096583
"R_V1_ROI","R_25_ROI",0.554138680849258
"R_V1_ROI","R_s32_ROI",0.390349430556161
"R_V1_ROI","R_pOFC_ROI",0.410848500716592
"R_V1_ROI","R_PoI1_ROI",0.337922356331289
"R_V1_ROI","R_Ig_ROI",0.23731373537896
"R_V1_ROI","R_FOP5_ROI",0.0552489448591487
"R_V1_ROI","R_p10p_ROI",0.0888091470662384
"R_V1_ROI","R_p47r_ROI",0.249148519293328
"R_V1_ROI","R_TGv_ROI",0.361742998525037
"R_V1_ROI","R_MBelt_ROI",0.249948277454541
"R_V1_ROI","R_LBelt_ROI",0.266281600140338
"R_V1_ROI","R_A4_ROI",0.0937729780757583
"R_V1_ROI","R_STSva_ROI",0.338810842158142
"R_V1_ROI","R_TE1m_ROI",0.383091960444467
"R_V1_ROI","R_PI_ROI",0.351727586614979
"R_V1_ROI","R_a32pr_ROI",0.375134343271928
"R_V1_ROI","R_p24_ROI",0.137079740966162
"R_V1_ROI","L_V1_ROI",0.484745136133653
"R_V1_ROI","L_MST_ROI",0.256194963092026
"R_V1_ROI","L_V6_ROI",0.256522304906522
"R_V1_ROI","L_V2_ROI",0.284112459205509
"R_V1_ROI","L_V3_ROI",0.397070649708375
"R_V1_ROI","L_V4_ROI",0.0927587720889879
"R_V1_ROI","L_V8_ROI",0.281717974314056
"R_V1_ROI","L_4_ROI",0.488702360682174
"R_V1_ROI","L_3b_ROI",0.469633873318019
"R_V1_ROI","L_FEF_ROI",0.446801603330449
"R_V1_ROI","L_PEF_ROI",0.562516132103616
"R_V1_ROI","L_55b_ROI",0.42631029013574
"R_V1_ROI","L_V3A_ROI",0.0697842263594089
"R_V1_ROI","L_RSC_ROI",0.305954055373194
"R_V1_ROI","L_POS2_ROI",0.369840692373336
"R_V1_ROI","L_V7_ROI",0.152769265894263
"R_V1_ROI","L_IPS1_ROI",0.520594289776947
"R_V1_ROI","L_FFC_ROI",0.355568975408282
"R_V1_ROI","L_V3B_ROI",0.223816820502039
"R_V1_ROI","L_LO1_ROI",0.414022453559928
"R_V1_ROI","L_LO2_ROI",0.361675118271221
"R_V1_ROI","L_PIT_ROI",0.356270536395159
"R_V1_ROI","L_MT_ROI",0.379244974918116
"R_V1_ROI","L_A1_ROI",0.215449062577859
"R_V1_ROI","L_PSL_ROI",0.37592615811192
"R_V1_ROI","L_SFL_ROI",0.165200507776314
"R_V1_ROI","L_PCV_ROI",0.213602390110665
"R_V1_ROI","L_STV_ROI",0.279352802362631
"R_V1_ROI","L_7Pm_ROI",0.190621249250251
"R_V1_ROI","L_7m_ROI",0.291789990723032
"R_V1_ROI","L_POS1_ROI",0.446161265663881
"R_V1_ROI","L_23d_ROI",0.105512696871656
"R_V1_ROI","L_v23ab_ROI",0.341297893535387
"R_V1_ROI","L_d23ab_ROI",0.33503788774408
"R_V1_ROI","L_31pv_ROI",0.343724906158913
"R_V1_ROI","L_5m_ROI",0.624502545349873
"R_V1_ROI","L_5mv_ROI",0.274659192999446
"R_V1_ROI","L_23c_ROI",0.373742643313304
"R_V1_ROI","L_5L_ROI",0.391618503383982
"R_V1_ROI","L_24dd_ROI",0.310600715938021
"R_V1_ROI","L_24dv_ROI",0.0044899953974022
"R_V1_ROI","L_7AL_ROI",0.142800081146122
"R_V1_ROI","L_SCEF_ROI",0.275277123023186
"R_V1_ROI","L_6ma_ROI",0.530535275677946
"R_V1_ROI","L_7Am_ROI",0.111054041787858
"R_V1_ROI","L_7PL_ROI",0.0568820669341744
"R_V1_ROI","L_7PC_ROI",0.174804905873451
"R_V1_ROI","L_LIPv_ROI",0.352671878030135
"R_V1_ROI","L_VIP_ROI",0.422014109772498
"R_V1_ROI","L_MIP_ROI",0.157905530351662
"R_V1_ROI","L_1_ROI",0.575322473174046
"R_V1_ROI","L_2_ROI",0.207331452774694
"R_V1_ROI","L_3a_ROI",0.342564848989868
"R_V1_ROI","L_6d_ROI",0.247801606008768
"R_V1_ROI","L_6mp_ROI",0.220929607795962
"R_V1_ROI","L_6v_ROI",0.304841131383488
"R_V1_ROI","L_p24pr_ROI",0.344658183729201
"R_V1_ROI","L_33pr_ROI",0.185547941484233
"R_V1_ROI","L_a24pr_ROI",0.250638766969734
"R_V1_ROI","L_p32pr_ROI",0.500776529864478
