"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.224516443715153
"R_V1_ROI","R_V6_ROI",0.0495882626561586
"R_V1_ROI","R_V2_ROI",0.246972507006169
"R_V1_ROI","R_V3_ROI",0.0484197235654176
"R_V1_ROI","R_V4_ROI",-0.0386340230543588
"R_V1_ROI","R_V8_ROI",0.483793418653595
"R_V1_ROI","R_4_ROI",0.167978146661451
"R_V1_ROI","R_3b_ROI",0.27998454281203
"R_V1_ROI","R_FEF_ROI",0.225204627652599
"R_V1_ROI","R_PEF_ROI",0.0991740030306372
"R_V1_ROI","R_55b_ROI",0.248259946632121
"R_V1_ROI","R_V3A_ROI",0.165797227227237
"R_V1_ROI","R_RSC_ROI",0.224140538935329
"R_V1_ROI","R_POS2_ROI",0.259799498785762
"R_V1_ROI","R_V7_ROI",0.329953548112401
"R_V1_ROI","R_IPS1_ROI",0.0997577153076943
"R_V1_ROI","R_FFC_ROI",0.0238523352233179
"R_V1_ROI","R_V3B_ROI",0.229449428146038
"R_V1_ROI","R_LO1_ROI",0.159914004356874
"R_V1_ROI","R_LO2_ROI",0.1329332240281
"R_V1_ROI","R_PIT_ROI",0.292407009273616
"R_V1_ROI","R_MT_ROI",0.535489552835432
"R_V1_ROI","R_A1_ROI",0.142380306605348
"R_V1_ROI","R_PSL_ROI",0.372617160826043
"R_V1_ROI","R_SFL_ROI",0.221567274989484
"R_V1_ROI","R_PCV_ROI",0.290799416243478
"R_V1_ROI","R_STV_ROI",0.306961259684315
"R_V1_ROI","R_7Pm_ROI",0.0627766802598548
"R_V1_ROI","R_7m_ROI",0.31854666651262
"R_V1_ROI","R_POS1_ROI",0.00131822752392547
"R_V1_ROI","R_23d_ROI",0.60023483925597
"R_V1_ROI","R_v23ab_ROI",0.202443593994856
"R_V1_ROI","R_d23ab_ROI",0.140962810149697
"R_V1_ROI","R_31pv_ROI",0.430915008124575
"R_V1_ROI","R_5m_ROI",0.287622154909754
"R_V1_ROI","R_5mv_ROI",0.0445782939156205
"R_V1_ROI","R_23c_ROI",0.154972675186079
"R_V1_ROI","R_5L_ROI",0.342832154467388
"R_V1_ROI","R_24dd_ROI",0.250996906845069
"R_V1_ROI","R_24dv_ROI",0.268322561302415
"R_V1_ROI","R_7AL_ROI",0.460759280653912
"R_V1_ROI","R_SCEF_ROI",0.175357477176235
"R_V1_ROI","R_6ma_ROI",0.198329844333605
"R_V1_ROI","R_7Am_ROI",0.294338349480757
"R_V1_ROI","R_7PL_ROI",0.380308918578597
"R_V1_ROI","R_7PC_ROI",0.363561071364424
"R_V1_ROI","R_LIPv_ROI",0.339797772252598
