1319.1,1326.88,1322.41,1321.53,1315.92,1315.06,1321.79,1324.08,1321.77,1328.72,1327.55,1324.14,1323.8,1321.28,1329.34,1330.25,1327.68,1327.87,1327.09,1325.32,1321.75,1319.94,1329.93,1332.74,1325.43,1332.27,1333.44,1328.57,1333.39,1330.85,1322.83,1324.2,1322.09,1319.1,1315.83,1317.46,1324.55,1324.03,1325.82,1322.34,1331.93,1328.49,1330.26,1329.19,1326.08,1318.42,1315.76,1326.23,1324.9,1322.09,1320.53,1315.82,1324.8,1324.41,1323.82,1319.47,1317.56,1325.75,1322.61,1323.21,1327.2,1326.93,1329.32,1325.21,1322.26,1325.98,1321.24,1323.19,1325.63,1320.7,1316.53,1323.43,1322.85,1325.9,1328.9,1319.57,1321.19,1318.88,1330.46,1330.78,1326.82,1325.31,1326,1329.56,1325.06,1322.37,1316.67,1322.8,1325.75,1324.79,1324.2,1326.87,1330.22,1329.91,1325.96,1319.85,1323.77,1321.61,1327.68,1320.06,1315.81,1322.58,1317.1,1315.91,1324.39,1327.58,1333.18,1335.67,1335.42,1327.93,1325.8,1316.92,1317.44,1326.87,1325.19,1322.07,1326.19
1409.75,1413.25,1404.07,1409.96,1410.58,1411.02,1413.08,1407.38,1410.41,1409.02,1410.53,1412.96,1408.7,1410.63,1413.86,1412.74,1410.69,1411.39,1408.91,1412.26,1411.7,1407.94,1405.79,1410.6,1406.68,1406.63,1406.62,1412.17,1409.18,1411.29,1409.43,1408.87,1412.28,1408.99,1414.86,1410.68,1410.21,1413.97,1415.38,1414.59,1411.63,1411.48,1408.95,1410.29,1407.54,1406.76,1408.39,1404.86,1405.49,1407.15,1408.65,1409.47,1413.1,1406.44,1410.67,1410.45,1410.06,1414.89,1406.14,1410.07,1406.83,1411.12,1411.17,1417.66,1411.73,1410.24,1406.3,1411.76,1410.34,1408.55,1412.04,1411.72,1410.04,1412.73,1408.45,1409.28,1414.53,1407.84,1408.77,1413.4,1411.91,1407.85,1409.55,1409.59,1409.2,1407.45,1409.07,1405.58,1406.18,1415.27,1409.14,1411.8,1410.9,1407.09,1409.16,1410.21,1412,1413.36,1414.17,1408.73,1406.56,1407.75,1413.26,1408.36,1414.64,1411.4,1411.31,1413.16,1412.15,1410.73,1410.77,1408.92,1406.18,1410.17,1409.61,1409.34,1408.24
1404.04,1407.64,1409.23,1409.11,1407.9,1405.48,1406.93,1410.83,1405.82,1407.84,1410.65,1410.69,1410.1,1410.64,1409.18,1411.63,1411.29,1408.85,1409.6,1410.2,1408.65,1410.36,1410.29,1410.24,1410.37,1405.22,1411.15,1410.56,1414.08,1411.1,1410.1,1406.52,1406.66,1408.8,1404.33,1406.31,1408.36,1405.91,1406.67,1407.72,1408.27,1410.07,1410.32,1408.51,1410.2,1409.03,1406.11,1411.15,1409.8,1408.72,1404.72,1407.24,1411.72,1413.88,1410.74,1410,1410.18,1410.47,1413.15,1408.7,1412.26,1405.57,1407.79,1407.38,1410.34,1409.52,1414.55,1407.85,1410.43,1407.35,1400.98,1402.61,1402.92,1406.22,1408.32,1407.15,1408.05,1408.85,1409.4,1409.8,1410.04,1409.48,1412.62,1414.1,1412.45,1410.56,1409.15,1412.37,1407.71,1408.73,1408.52,1408.85,1410.27,1410.49,1410.77,1405.73,1408.19,1407.01,1409.66,1409.21,1405.32,1410.36,1403.58,1402.16,1401.57,1404.62,1409.65,1416.33,1413.07,1414.64,1411.72,1409.16,1409.64,1408.74,1407.57,1406.46,1409.64
1355.95,1359.82,1358.7,1357.75,1353.06,1352.04,1356.18,1358.07,1358.28,1362.42,1361.74,1360.17,1360.43,1358.54,1361.54,1364,1363.51,1364.19,1362.94,1359.33,1357.1,1354.29,1361.92,1364.31,1360.09,1362.33,1364.99,1361.54,1366.32,1363.53,1358.06,1361.94,1358.58,1357.9,1353.51,1355.23,1360.62,1356.18,1357.48,1356.25,1362.23,1360.91,1364.39,1363.84,1361.11,1356.4,1354.71,1358.76,1356.98,1356.89,1358.42,1354.74,1359.62,1362.16,1359.21,1355.98,1355.18,1359.24,1360.24,1360.49,1361.44,1361.08,1361.23,1359.39,1357.36,1361.31,1360.22,1359.89,1359.55,1357.06,1352.47,1356.89,1356.22,1359.9,1364.4,1356.05,1355.36,1354.75,1362.2,1363.03,1359.23,1360.65,1362.18,1365.29,1361.71,1358.81,1354.03,1356.45,1360.73,1359.51,1357.15,1359.76,1362.84,1363.33,1362.24,1357.43,1360.95,1357.77,1360.34,1355.67,1351.33,1355.74,1352.07,1354.14,1359.47,1360.51,1363.72,1369.02,1368.61,1363.31,1359.62,1355.57,1355.41,1360.38,1360.1,1358.36,1361.05
1312.69,1316.14,1311.62,1312.62,1311.37,1310.45,1312.98,1311.78,1310.95,1316.57,1313.78,1314.65,1315.05,1311.84,1312.22,1312.84,1315.81,1316.41,1315.21,1311.81,1313.86,1310.84,1314.19,1317.22,1312.62,1312.58,1316.55,1314.83,1317.62,1316.07,1313.74,1316.44,1314.55,1313.87,1309.16,1310.13,1313.65,1311.74,1311.2,1312.07,1316.5,1315.35,1315.63,1316.33,1315.94,1312.72,1310.13,1309.16,1308.55,1309.61,1316.35,1311.94,1314.74,1318.17,1317.71,1314.49,1312.2,1312.5,1313.55,1313.57,1314.85,1315.35,1315.12,1313.32,1311.72,1313.29,1312.18,1313.31,1314.12,1312.23,1309.43,1311.23,1311.62,1312.77,1316.2,1312.28,1312.2,1312.03,1315.3,1314.25,1314.22,1314.5,1314.84,1317.25,1316.09,1313.81,1308.19,1308.09,1312.15,1315.32,1312.39,1314.22,1315.67,1317.6,1316.12,1314.89,1315.44,1311.49,1312.25,1311.23,1307.64,1308.86,1308.67,1309.17,1313.37,1313.99,1317.76,1317.52,1318.5,1313.77,1313.61,1310.29,1311.47,1314.68,1316.04,1314.29,1316.66
1358.27,1360.22,1356.36,1356.79,1356.21,1355.32,1356.81,1354.17,1354.06,1364.36,1357.39,1359.07,1360.54,1354.27,1354.36,1353.69,1358.56,1359.21,1360.7,1353.58,1360.17,1355.58,1359.26,1362.51,1355.67,1354.59,1361.73,1358.92,1361.11,1361.49,1359.15,1362.64,1362.01,1357.43,1353.01,1352.98,1356.23,1351.98,1355.85,1356.87,1360.81,1360.19,1360.02,1361.18,1360.91,1357.3,1351.51,1349.82,1352.14,1353.07,1361.12,1357.06,1357.52,1363.8,1365.4,1361.12,1356.92,1359.25,1357.61,1356.52,1360.65,1360.12,1356.63,1356.22,1356.22,1357.53,1356.71,1356.86,1359.41,1357.59,1354.92,1353.55,1354.71,1353.06,1360.68,1357.63,1355.92,1354.47,1358.49,1356.95,1357.47,1360.01,1358.75,1362.54,1362.1,1359.32,1349.75,1350.99,1356.86,1360.81,1356.22,1356.88,1359.96,1363.01,1361.28,1363.02,1361.24,1353.24,1355.9,1353.73,1349.75,1351.24,1353.27,1352.85,1358.08,1357.92,1362.15,1359.84,1359.64,1356.66,1358,1355.4,1355.19,1357.89,1363.47,1360.29,1362.76
1365.05,1371.22,1366.03,1362.14,1363.33,1360.11,1365.21,1364.83,1364.25,1377.11,1366.77,1375.01,1371.48,1365.94,1366.46,1362.45,1372.23,1373.46,1373.12,1363.93,1369.38,1361.49,1370.66,1376.57,1366.91,1365.2,1371.97,1367.75,1372.28,1372.75,1367.93,1377.01,1377.73,1371.45,1361.18,1360.03,1366.79,1357.93,1365.09,1365.81,1371.07,1369.57,1375.32,1370.53,1374.55,1370.89,1356.18,1354.39,1357.85,1358.8,1369.4,1366.49,1365.29,1375.69,1381.66,1373.81,1363.76,1368.03,1367.21,1364.88,1374.71,1372.05,1366.35,1364.77,1362.94,1367.64,1362.4,1365.58,1367.88,1372.02,1367.08,1361.54,1360.7,1364.81,1373.11,1364.1,1365.69,1359.02,1370.22,1365.43,1367.91,1368.12,1370.78,1375.34,1373.21,1369.31,1355.64,1358.34,1368.68,1374.44,1366.34,1363.42,1368.92,1373.58,1374.61,1376.06,1374.98,1361.59,1363.44,1362.91,1356.98,1357.95,1363.85,1360.79,1371.47,1372.36,1375.66,1370.76,1370.06,1366.64,1369.92,1366.08,1360.93,1366.73,1375.48,1371.58,1373.47
1285.97,1286.62,1288.74,1289.56,1285.69,1287.22,1286.03,1288.1,1290.12,1286.79,1292.77,1295.08,1295.6,1292.45,1295.35,1295.11,1292.1,1291.49,1288.4,1292.09,1288.62,1286.39,1290.43,1290.42,1289.41,1290.94,1292.13,1294.97,1293.94,1293.65,1290.55,1289.83,1287.73,1287.75,1287.83,1288.94,1291.65,1289.6,1293.39,1290.11,1290.53,1288.46,1289.81,1288.14,1287.96,1289.71,1288,1292.99,1293.02,1290.05,1285.48,1289.6,1288.99,1284.96,1282.69,1285.68,1288.03,1285.85,1290.54,1289.66,1289.5,1287.33,1289.22,1293.02,1294.13,1295.54,1292.57,1288.8,1287.82,1289.07,1286.17,1286.53,1288.48,1289.42,1289.97,1287.78,1290.1,1288.74,1289.09,1292.44,1290.83,1290.19,1292.54,1293.73,1290.04,1292.87,1292.88,1292.9,1289.69,1290.31,1291.05,1289.58,1288.32,1289.46,1291.64,1288.79,1290.68,1290.17,1288.52,1290.99,1288.53,1290.66,1292.05,1288.3,1286.07,1290.77,1286.99,1295.62,1291.27,1291.79,1294.07,1292.33,1289.81,1284.81,1286.24,1286.54,1290.34
1307.79,1309.77,1310.88,1310.97,1307.95,1309.32,1308.55,1311.5,1311.27,1308.05,1314.67,1316.91,1314.58,1313.58,1315.04,1315.09,1313.14,1311.89,1311.78,1313.26,1310.47,1308.27,1311.16,1312.27,1312.97,1313.09,1313.93,1313.61,1313.83,1314.03,1309.93,1311.35,1309.06,1310.23,1308.9,1311.19,1311.66,1308.89,1316.17,1312.34,1311.02,1307.81,1308.99,1310,1309.33,1311.68,1310.83,1313.74,1315.9,1313.19,1307.46,1310.55,1310.05,1308.23,1306.4,1310.06,1312.05,1309.77,1312.72,1310.51,1311.4,1308.96,1309.21,1314.88,1317.71,1319.46,1315.76,1311.16,1311.43,1310.76,1307.33,1309.66,1308.07,1307.78,1311.28,1308.89,1309.1,1310.33,1311.75,1315.32,1310.92,1309.88,1312.19,1313.15,1313.54,1314.93,1316.24,1314.94,1311.35,1312.37,1312.21,1310.25,1307.93,1310.88,1313.73,1310.35,1311.94,1310.32,1310.78,1311.74,1310.87,1314.44,1311.44,1309.09,1304.91,1307.88,1309.05,1316.13,1312.38,1315.28,1315.36,1315.34,1312.71,1307.27,1308.35,1308.15,1313.85
1310.68,1311.24,1313.18,1313.82,1310.31,1310.55,1313.72,1316.22,1314.51,1310.31,1315.87,1317.32,1316.7,1316.28,1318.15,1313.14,1310.1,1312.23,1313.84,1312.03,1311.94,1311.88,1314.31,1312.77,1313.58,1312.88,1311.54,1312.46,1312.71,1312.92,1314.91,1315.87,1312.98,1314.22,1314.55,1316.7,1311.48,1312.06,1316.21,1315.94,1314.09,1312.4,1312.54,1310.06,1309.04,1312.24,1310.13,1311.95,1314.33,1312.64,1311.69,1311.62,1314.49,1312.07,1313.86,1317.42,1316.1,1313.69,1312.08,1312.7,1313.21,1312.58,1317.52,1317.31,1317.65,1317.36,1315.57,1310.07,1312.99,1314,1315.44,1313.48,1312.25,1312.12,1309.47,1309.17,1310.4,1314.71,1314.31,1314.55,1312.86,1312.57,1315.01,1312.42,1312.18,1314.77,1313.3,1315.4,1312.24,1312.32,1313.99,1312.27,1311.08,1311.94,1312.08,1313.63,1311.22,1311.53,1311.76,1313.87,1314.66,1315.17,1314.2,1312.96,1313.72,1310.2,1315.17,1316.51,1314.08,1314.58,1315.48,1316.32,1311.19,1310.96,1313.77,1310.86,1315.08
