"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.0997970669808579
"R_V1_ROI","R_V6_ROI",0.109344211489537
"R_V1_ROI","R_V2_ROI",0.156355800244478
"R_V1_ROI","R_V3_ROI",0.403145014082744
"R_V1_ROI","R_V4_ROI",0.141411656597521
"R_V1_ROI","R_V8_ROI",0.169753114979196
"R_V1_ROI","R_4_ROI",0.119113366919938
"R_V1_ROI","R_3b_ROI",0.0898777671974695
"R_V1_ROI","R_FEF_ROI",0.314978630357348
"R_V1_ROI","R_PEF_ROI",0.0986266145520215
"R_V1_ROI","R_55b_ROI",0.0500592063444479
"R_V1_ROI","R_V3A_ROI",0.248319243355317
"R_V1_ROI","R_RSC_ROI",0.572623070883698
"R_V1_ROI","R_POS2_ROI",0.0520627684259147
"R_V1_ROI","R_V7_ROI",0.0117081738821525
"R_V1_ROI","R_IPS1_ROI",0.29783812225596
"R_V1_ROI","R_FFC_ROI",0.300357977560326
"R_V1_ROI","R_V3B_ROI",0.0691265352229887
"R_V1_ROI","R_LO1_ROI",0.191171537037626
"R_V1_ROI","R_LO2_ROI",0.148174508006076
"R_V1_ROI","R_PIT_ROI",0.29799550825379
"R_V1_ROI","R_MT_ROI",0.283399804708673
"R_V1_ROI","R_A1_ROI",0.17797211330455
"R_V1_ROI","R_PSL_ROI",0.109383648632427
"R_V1_ROI","R_SFL_ROI",0.0694107636121936
"R_V1_ROI","R_PCV_ROI",0.3361756204605
"R_V1_ROI","R_STV_ROI",0.397322744469669
"R_V1_ROI","R_7Pm_ROI",0.161560697395988
"R_V1_ROI","R_7m_ROI",0.122419247842832
"R_V1_ROI","R_POS1_ROI",0.176565927740054
"R_V1_ROI","R_23d_ROI",0.0636651229567087
"R_V1_ROI","R_v23ab_ROI",0.189719925060239
"R_V1_ROI","R_d23ab_ROI",-0.0533892389572749
"R_V1_ROI","R_31pv_ROI",0.146093960979392
"R_V1_ROI","R_5m_ROI",0.125056960441399
"R_V1_ROI","R_5mv_ROI",0.0838563153106233
"R_V1_ROI","R_23c_ROI",0.16807442896545
"R_V1_ROI","R_5L_ROI",0.535367114762485
"R_V1_ROI","R_24dd_ROI",0.303649472178451
"R_V1_ROI","R_24dv_ROI",0.0981751406139214
"R_V1_ROI","R_7AL_ROI",0.313237799978685
