"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.0803409398406109
"R_V1_ROI","R_V6_ROI",0.256722889568821
"R_V1_ROI","R_V2_ROI",0.503064155421905
"R_V1_ROI","R_V3_ROI",0.468315975284046
"R_V1_ROI","R_V4_ROI",0.129721871571767
"R_V1_ROI","R_V8_ROI",0.307243606420026
"R_V1_ROI","R_4_ROI",0.50059281271344
"R_V1_ROI","R_3b_ROI",0.331734536123719
"R_V1_ROI","R_FEF_ROI",0.442722585720619
"R_V1_ROI","R_PEF_ROI",0.141801463556324
"R_V1_ROI","R_55b_ROI",0.0258015783195917
"R_V1_ROI","R_V3A_ROI",0.3203268807565
"R_V1_ROI","R_RSC_ROI",0.163955370603437
"R_V1_ROI","R_POS2_ROI",0.315159112134757
"R_V1_ROI","R_V7_ROI",0.033534032272522
"R_V1_ROI","R_IPS1_ROI",0.454643390332126
"R_V1_ROI","R_FFC_ROI",0.398165209901091
"R_V1_ROI","R_V3B_ROI",0.332489754784283
"R_V1_ROI","R_LO1_ROI",0.215775321570148
"R_V1_ROI","R_LO2_ROI",0.313499751916148
"R_V1_ROI","R_PIT_ROI",0.0807782529904645
"R_V1_ROI","R_MT_ROI",0.207316778104066
"R_V1_ROI","R_A1_ROI",0.351092795144476
"R_V1_ROI","R_PSL_ROI",0.301474480141145
"R_V1_ROI","R_SFL_ROI",0.081535340862789
"R_V1_ROI","R_PCV_ROI",0.51617508974303
"R_V1_ROI","R_STV_ROI",0.181642658566666
"R_V1_ROI","R_7Pm_ROI",0.0293309107919036
"R_V1_ROI","R_7m_ROI",0.288851296605753
"R_V1_ROI","R_POS1_ROI",0.11706891589256
"R_V1_ROI","R_23d_ROI",0.400516372228631
"R_V1_ROI","R_v23ab_ROI",0.393122913273386
"R_V1_ROI","R_d23ab_ROI",0.277719350315272
"R_V1_ROI","R_31pv_ROI",0.322382491602714
"R_V1_ROI","R_5m_ROI",0.297064709679649
"R_V1_ROI","R_5mv_ROI",0.279126516731259
"R_V1_ROI","R_23c_ROI",0.182030209400488
"R_V1_ROI","R_5L_ROI",0.204248747627546
"R_V1_ROI","R_24dd_ROI",0.158705569716762
"R_V1_ROI","R_24dv_ROI",0.13516053854229
"R_V1_ROI","R_7AL_ROI",0.23029210045764
"R_V1_ROI","R_SCEF_ROI",0.273268232651151
"R_V1_ROI","R_6ma_ROI",0.115773941431172
"R_V1_ROI","R_7Am_ROI",0.529379418233656
"R_V1_ROI","R_7PL_ROI",0.414814418512126
"R_V1_ROI","R_7PC_ROI",0.1313067889848
"R_V1_ROI","R_LIPv_ROI",0.0703259453979783
"R_V1_ROI","R_VIP_ROI",0.092172462460227
"R_V1_ROI","R_MIP_ROI",0.137946761267295
"R_V1_ROI","R_1_ROI",0.354204895801653
"R_V1_ROI","R_2_ROI",0.338650624919341
