"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.441564337545369
"R_V1_ROI","R_V6_ROI",0.582473719229168
"R_V1_ROI","R_V2_ROI",0.529067290712747
"R_V1_ROI","R_V3_ROI",0.150468564473235
"R_V1_ROI","R_V4_ROI",0.0847666065326376
"R_V1_ROI","R_V8_ROI",0.209885270273294
"R_V1_ROI","R_4_ROI",0.391217292899457
"R_V1_ROI","R_3b_ROI",0.40401723300298
"R_V1_ROI","R_FEF_ROI",0.268579639409299
"R_V1_ROI","R_PEF_ROI",0.289868544117414
"R_V1_ROI","R_55b_ROI",0.492822007999983
"R_V1_ROI","R_V3A_ROI",0.127325134806436
"R_V1_ROI","R_RSC_ROI",0.439815617435472
"R_V1_ROI","R_POS2_ROI",0.431472533714932
"R_V1_ROI","R_V7_ROI",0.146532707463794
"R_V1_ROI","R_IPS1_ROI",0.169290953501134
"R_V1_ROI","R_FFC_ROI",0.315171693317744
"R_V1_ROI","R_V3B_ROI",0.143414504875982
"R_V1_ROI","R_LO1_ROI",0.385944828342983
"R_V1_ROI","R_LO2_ROI",0.161582651317699
"R_V1_ROI","R_PIT_ROI",0.285685885322246
"R_V1_ROI","R_MT_ROI",0.399733366341931
"R_V1_ROI","R_A1_ROI",0.501502954692452
"R_V1_ROI","R_PSL_ROI",0.0794508724623181
"R_V1_ROI","R_SFL_ROI",0.079306801224018
"R_V1_ROI","R_PCV_ROI",0.477496596495582
"R_V1_ROI","R_STV_ROI",0.602148828078359
"R_V1_ROI","R_7Pm_ROI",0.102359751713657
"R_V1_ROI","R_7m_ROI",0.211075434329674
"R_V1_ROI","R_POS1_ROI",0.577477611990058
"R_V1_ROI","R_23d_ROI",0.483247316061907
"R_V1_ROI","R_v23ab_ROI",0.17694479931848
"R_V1_ROI","R_d23ab_ROI",0.305512388043009
"R_V1_ROI","R_31pv_ROI",0.128473619395725
"R_V1_ROI","R_5m_ROI",0.0540278688626693
"R_V1_ROI","R_5mv_ROI",0.166532654849268
"R_V1_ROI","R_23c_ROI",0.21558757152501
"R_V1_ROI","R_5L_ROI",0.550691230751543
"R_V1_ROI","R_24dd_ROI",0.149406590374889
"R_V1_ROI","R_24dv_ROI",0.628119322864878
"R_V1_ROI","R_7AL_ROI",0.131512269046605
"R_V1_ROI","R_SCEF_ROI",0.175786269120921
"R_V1_ROI","R_6ma_ROI",0.234884866979585
"R_V1_ROI","R_7Am_ROI",0.288122113472625
"R_V1_ROI","R_7PL_ROI",0.0528485760748252
"R_V1_ROI","R_7PC_ROI",0.109506610005868
"R_V1_ROI","R_LIPv_ROI",0.184030552891874
"R_V1_ROI","R_VIP_ROI",0.4956400242122
"R_V1_ROI","R_MIP_ROI",0.322825396914266
"R_V1_ROI","R_1_ROI",0.312669104819711
"R_V1_ROI","R_2_ROI",0.194863331955069
"R_V1_ROI","R_3a_ROI",0.656263218568236
"R_V1_ROI","R_6d_ROI",0.419202469476597
"R_V1_ROI","R_6mp_ROI",-0.00250163908059538
"R_V1_ROI","R_6v_ROI",0.148376812418314
"R_V1_ROI","R_p24pr_ROI",0.274864368956771
"R_V1_ROI","R_33pr_ROI",0.343360874483096
"R_V1_ROI","R_a24pr_ROI",0.460346261560024
"R_V1_ROI","R_p32pr_ROI",0.444083861572122
"R_V1_ROI","R_a24_ROI",0.121802032430094
"R_V1_ROI","R_d32_ROI",0.511692863115549
"R_V1_ROI","R_8BM_ROI",0.126475040595779
"R_V1_ROI","R_p32_ROI",0.440978179623104
"R_V1_ROI","R_10r_ROI",0.29032963170446
"R_V1_ROI","R_47m_ROI",0.255023544501687
"R_V1_ROI","R_8Av_ROI",0.235367691842955
"R_V1_ROI","R_8Ad_ROI",0.465467318705894
"R_V1_ROI","R_9m_ROI",0.0510619491577857
"R_V1_ROI","R_8BL_ROI",0.241673535405197
"R_V1_ROI","R_9p_ROI",0.0455858440608898
"R_V1_ROI","R_10d_ROI",0.360931319319419
"R_V1_ROI","R_8C_ROI",0.158003600441691
"R_V1_ROI","R_44_ROI",0.206050035184837
"R_V1_ROI","R_45_ROI",0.49212246077532
"R_V1_ROI","R_47l_ROI",0.436169030724326
"R_V1_ROI","R_a47r_ROI",0.335351777682176
"R_V1_ROI","R_6r_ROI",0.041971537654961
"R_V1_ROI","R_IFJa_ROI",0.217165090008078
"R_V1_ROI","R_IFJp_ROI",0.219551789052611
"R_V1_ROI","R_IFSp_ROI",0.21285292359768
"R_V1_ROI","R_IFSa_ROI",0.0258338275893369
"R_V1_ROI","R_p9-46v_ROI",0.225912762299894
"R_V1_ROI","R_46_ROI",0.171924294868759
"R_V1_ROI","R_a9-46v_ROI",0.285947764279157
"R_V1_ROI","R_9-46d_ROI",0.152206108447622
"R_V1_ROI","R_9a_ROI",0.123877807884537
"R_V1_ROI","R_10v_ROI",0.283073956367221
"R_V1_ROI","R_a10p_ROI",0.386833769781586
"R_V1_ROI","R_10pp_ROI",0.259874380179932
"R_V1_ROI","R_11l_ROI",0.0181146839174851
"R_V1_ROI","R_13l_ROI",0.242943835167259
"R_V1_ROI","R_OFC_ROI",0.180617408906959
"R_V1_ROI","R_47s_ROI",0.545969227702573
"R_V1_ROI","R_LIPd_ROI",0.169473602981274
"R_V1_ROI","R_6a_ROI",0.556345737861949
"R_V1_ROI","R_i6-8_ROI",0.168968958273574
"R_V1_ROI","R_s6-8_ROI",0.365382723494496
"R_V1_ROI","R_43_ROI",0.0293229225880671
"R_V1_ROI","R_OP4_ROI",0.200610793966689
"R_V1_ROI","R_OP1_ROI",0.127887249734447
"R_V1_ROI","R_OP2-3_ROI",0.252027030600663
"R_V1_ROI","R_52_ROI",0.542787772088007
"R_V1_ROI","R_RI_ROI",0.454451283552302
"R_V1_ROI","R_PFcm_ROI",0.156473119720997
"R_V1_ROI","R_PoI2_ROI",0.396521875755151
"R_V1_ROI","R_TA2_ROI",0.446027537466735
"R_V1_ROI","R_FOP4_ROI",0.419197322208395
"R_V1_ROI","R_MI_ROI",0.266801023018168
"R_V1_ROI","R_Pir_ROI",0.241153113095394
"R_V1_ROI","R_AVI_ROI",0.0599651351041278
"R_V1_ROI","R_AAIC_ROI",0.193102501358179
"R_V1_ROI","R_FOP1_ROI",0.369435405647151
"R_V1_ROI","R_FOP3_ROI",0.304505806254413
"R_V1_ROI","R_FOP2_ROI",0.295550561111718
