"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",-0.0872738426982894
"R_V1_ROI","R_V6_ROI",0.285642457633219
"R_V1_ROI","R_V2_ROI",0.2025147138705
"R_V1_ROI","R_V3_ROI",0.194361584889778
"R_V1_ROI","R_V4_ROI",0.446489261601422
"R_V1_ROI","R_V8_ROI",0.351439466159789
"R_V1_ROI","R_4_ROI",0.391623407773887
"R_V1_ROI","R_3b_ROI",0.14326632200273
"R_V1_ROI","R_FEF_ROI",0.293972375964613
"R_V1_ROI","R_PEF_ROI",0.198817333755793
"R_V1_ROI","R_55b_ROI",0.569166879122626
"R_V1_ROI","R_V3A_ROI",0.256391306472165
"R_V1_ROI","R_RSC_ROI",0.325956970855272
"R_V1_ROI","R_POS2_ROI",0.141522357615041
"R_V1_ROI","R_V7_ROI",0.360014624391033
"R_V1_ROI","R_IPS1_ROI",-0.0231182109373745
"R_V1_ROI","R_FFC_ROI",0.0640554386861162
"R_V1_ROI","R_V3B_ROI",0.184593700354543
"R_V1_ROI","R_LO1_ROI",0.115696053754887
"R_V1_ROI","R_LO2_ROI",0.0411887389002747
"R_V1_ROI","R_PIT_ROI",0.204443221125716
"R_V1_ROI","R_MT_ROI",0.131474329793052
"R_V1_ROI","R_A1_ROI",0.312167675352244
"R_V1_ROI","R_PSL_ROI",0.499080336818381
"R_V1_ROI","R_SFL_ROI",0.106956726465009
"R_V1_ROI","R_PCV_ROI",-0.000488930466736751
"R_V1_ROI","R_STV_ROI",0.0587468458112604
"R_V1_ROI","R_7Pm_ROI",0.261809826387794
"R_V1_ROI","R_7m_ROI",0.181149625881725
"R_V1_ROI","R_POS1_ROI",0.0372633880971947
"R_V1_ROI","R_23d_ROI",0.41633121806694
"R_V1_ROI","R_v23ab_ROI",0.0608945171571279
"R_V1_ROI","R_d23ab_ROI",0.226323764469744
"R_V1_ROI","R_31pv_ROI",0.302778299996634
"R_V1_ROI","R_5m_ROI",0.264848779527348
"R_V1_ROI","R_5mv_ROI",-0.0407999427788374
"R_V1_ROI","R_23c_ROI",0.233488371314439
"R_V1_ROI","R_5L_ROI",0.0237193835876239
"R_V1_ROI","R_24dd_ROI",0.256242742039511
"R_V1_ROI","R_24dv_ROI",0.465068941453864
"R_V1_ROI","R_7AL_ROI",0.352332370427018
"R_V1_ROI","R_SCEF_ROI",0.460409053196095
"R_V1_ROI","R_6ma_ROI",0.00734100640497481
"R_V1_ROI","R_7Am_ROI",0.0842563574312135
"R_V1_ROI","R_7PL_ROI",0.338943059352692
"R_V1_ROI","R_7PC_ROI",0.187881901715614
"R_V1_ROI","R_LIPv_ROI",0.517350773631902
"R_V1_ROI","R_VIP_ROI",0.316920745335656
"R_V1_ROI","R_MIP_ROI",0.189638541410063
"R_V1_ROI","R_1_ROI",0.312786401071756
