1404.64,1403.75,1403.93,1404.28,1400.94,1401.83,1401.32,1401.85,1399.92,1404.34,1401.45,1400.61,1404.2,1405.1,1403.74,1403.1,1400.81,1401.94,1405.88,1404.93,1403.08,1407.2,1404.63,1401.38,1408.24,1405.91,1408.82,1403.52,1404.06,1404.72,1403.63,1406.73,1406.92,1406.34,1404.62,1407.89,1406.96,1406.4,1402.97,1404.84,1402.71,1403.83,1400.29,1406.75,1403.52,1403.75,1401.75,1399.02,1400.81,1401.12,1401.95,1399.78,1402.55,1403.52,1404.58,1404.09,1405.01,1406.57,1406.36,1404.93,1403.76,1407.36,1402.58,1399.91,1398.78,1403.78,1407.48,1405.85,1405.64,1406.68,1407.62,1407.93,1408.75,1403.89,1403.16,1403.62,1400.89,1401.51,1403.84,1404.68,1405.32,1402.1,1401.2,1400.68,1402.79,1402.99,1403.46,1401.02,1403.08,1399.8,1400.48,1398.73,1397.36,1402,1406.48,1406.96,1407.37,1408.99,1407.53,1409.48,1404.23,1403.86,1399.81,1401.14,1402.02,1405.22,1401.59,1405.34,1402.83,1404.88,1403.69,1401.1,1402.67,1405.11,1404.2,1405.13,1405.57
1521.08,1523.33,1520.98,1517.84,1520.87,1518.01,1518.7,1520.39,1517.73,1521.91,1519.2,1517.33,1521.78,1524.25,1517.93,1521.53,1517.95,1516.96,1526.49,1521.28,1526.34,1522.09,1520.85,1522.78,1526.94,1525.2,1533.08,1521.91,1519.5,1523.5,1525.13,1523.48,1519.83,1523.3,1521.23,1527.72,1524.76,1523.74,1520.22,1522.59,1518.96,1520.36,1520.73,1519.67,1522.65,1519.96,1517.87,1519.16,1518.88,1515.67,1513.05,1519.99,1521.02,1520.68,1522.32,1521.29,1524.39,1523.4,1522.97,1523,1519.98,1527.5,1520.33,1514.53,1515.92,1519.75,1527.35,1525.17,1523.92,1527.22,1521.74,1525.62,1524.53,1521.49,1522,1521.45,1518.55,1518.4,1518.39,1522.47,1522.55,1518.86,1517.13,1521.1,1522.77,1519.16,1523.47,1517.4,1516.37,1516.2,1519.73,1513.81,1509.31,1520.41,1524.47,1521.75,1523.86,1524.84,1531.11,1528.61,1523.45,1522.35,1520.09,1521.43,1515.32,1522.77,1519.57,1525.15,1518.7,1521.32,1521.03,1518.42,1516.39,1526.16,1527.12,1524.03,1522.01
1397.16,1398.01,1400.3,1398.61,1400.26,1400.13,1402.3,1397.96,1396.68,1399.65,1401.07,1398.87,1399.6,1400.53,1400.85,1396.34,1399.58,1400.82,1400.38,1397.39,1398.37,1401.85,1400.65,1396.02,1400.77,1396.5,1396.03,1399.99,1399.08,1397.85,1398.44,1400.62,1402.69,1398.19,1400.48,1398.03,1398.35,1398.21,1399.61,1396.99,1400.52,1401.41,1398.55,1400.7,1398.76,1398.32,1399.45,1400.88,1399.29,1400.98,1401.81,1400.42,1396.82,1400.45,1395.78,1398.25,1395.13,1400.17,1400.9,1400.78,1401.28,1396.46,1396.45,1403.83,1399.59,1401.32,1395.95,1398.67,1402.07,1395.29,1401.64,1399.74,1402.7,1399.24,1396.08,1397.66,1398.91,1395.24,1398.14,1396.62,1395.99,1394.38,1395.69,1394.84,1396.48,1399.67,1395.24,1398.46,1399.32,1399.4,1397.92,1399.38,1397.42,1398.08,1398.21,1401.16,1401.32,1402.11,1396.9,1398.54,1397.76,1400.77,1402.6,1404.08,1404.97,1401.65,1396.51,1397.57,1401.53,1399.72,1398.92,1400.28,1397.5,1398.34,1396.73,1400.47,1403.97
1396.33,1395.72,1396.16,1395.4,1395.22,1392.62,1391.48,1392.22,1390.77,1395.47,1393.82,1392.61,1395.97,1396.48,1395.93,1394.24,1392.53,1394.44,1397.42,1395.64,1395.52,1398.52,1397.37,1393.83,1399.31,1398.65,1402.85,1396.41,1395.17,1393.98,1396.3,1398.9,1397.69,1399.5,1397.49,1400.91,1400.49,1398.27,1394.12,1398.27,1394.8,1395.35,1392.14,1398.34,1395.6,1393.04,1392.96,1391.4,1392.31,1391.79,1392.17,1389.92,1392.66,1395.77,1399.96,1397.01,1399.77,1399.3,1397.3,1396.24,1395.53,1400.25,1394.29,1391.35,1389.67,1392.85,1400.45,1397.66,1397.24,1397.24,1398.04,1400.12,1399.1,1395.92,1395.81,1396.97,1392.17,1394.41,1396.38,1399.14,1399.32,1396.63,1395.08,1396.11,1395.71,1393.72,1394,1393.5,1393.35,1389.65,1392.05,1391.03,1387.82,1394.55,1399.16,1399.09,1398.3,1401.7,1401.41,1402.18,1397.13,1393.95,1391.84,1391.91,1392.6,1395.97,1393.74,1397.04,1394.23,1398.03,1395.56,1392.07,1395.52,1397.32,1396.07,1393.41,1395.78
1354.89,1352.79,1355.11,1353,1355.69,1351.24,1350.81,1355.07,1352.18,1354.82,1354.22,1353.81,1353.08,1353.72,1354.1,1351.98,1350.38,1353.58,1354.9,1354.14,1354.22,1355.44,1353.43,1352.93,1355.52,1357.17,1359.63,1354.83,1355.11,1354.67,1354.86,1355.08,1355.03,1354.45,1353.36,1354.08,1356.85,1357.37,1352.73,1354.94,1353.38,1352.66,1353.4,1355.42,1353.67,1353.48,1352.97,1349.98,1351.99,1351.34,1352.92,1348.03,1352.15,1354.46,1357.52,1354.9,1355.9,1355.53,1354.26,1354.08,1352.7,1357.67,1354.85,1352,1350.98,1352.49,1357.66,1355.65,1353.18,1356.12,1353.47,1355.52,1355.85,1352.32,1356.2,1355.62,1352.09,1357.5,1354.89,1355.64,1357.96,1356.07,1355.39,1357.9,1353.67,1353.81,1355.29,1352.04,1354.57,1352.32,1350.81,1350.87,1349.54,1354.8,1354.61,1353.98,1355.79,1354.49,1357.25,1358.7,1354.66,1352.29,1350.22,1348.84,1350.59,1352.67,1354.88,1355.38,1351.6,1355.27,1354.58,1351.6,1354.47,1357.04,1354.94,1353.04,1353.74
1426.22,1423.22,1425.14,1425.84,1427.94,1422.01,1421.36,1425.28,1421.66,1426.04,1424.89,1422.96,1425.1,1424.34,1425.52,1423.62,1423.52,1425.68,1425.71,1426.02,1425.65,1427.46,1423.43,1425.85,1427.25,1429.55,1433.24,1426.79,1426.71,1424.97,1425.92,1426.56,1426.24,1425.52,1423.38,1426.48,1427.65,1429.12,1423.49,1428.63,1424.5,1423.78,1425.75,1425.16,1425.62,1423.42,1424.42,1422.05,1421.89,1423.24,1422.87,1417.33,1422.68,1425.82,1432.26,1426.44,1431.27,1426.77,1425.03,1425.23,1423.7,1430.34,1425.99,1423.34,1420.05,1419.71,1430.03,1426.94,1423.65,1427.52,1422.83,1427.45,1423.97,1422.52,1427.79,1428.88,1424.09,1429.38,1426.74,1428.56,1431.82,1429.75,1428.06,1431.1,1426.31,1425.25,1424.05,1421.69,1426.87,1423.29,1420.84,1423.99,1420.68,1426.22,1427.07,1423.49,1427.8,1427.36,1433.76,1431.74,1426.37,1422.62,1420.1,1419.55,1419.33,1422.53,1426.81,1426.98,1422.59,1427.42,1425.78,1422.09,1425.92,1428.25,1427.45,1421,1422.78
1497.71,1492.11,1498.62,1497.46,1494.72,1494.82,1493.03,1495.62,1496.96,1497.32,1497.39,1493.32,1495.05,1494.14,1493.93,1496.01,1495.6,1496.14,1492.57,1497.48,1495.21,1495.84,1494.7,1497.19,1498.02,1500.14,1504.57,1496.96,1494.17,1496.88,1497.46,1496.93,1498.18,1499.13,1496.97,1497.2,1498.86,1500.31,1494.29,1498.29,1496.1,1494.72,1494.77,1498.21,1495.43,1493.75,1494.91,1491.37,1494.15,1492.92,1492.07,1489.89,1492.93,1495.42,1503.84,1498.16,1502.09,1498.29,1495.72,1496.3,1494.81,1500.83,1497.96,1495.08,1490.93,1492.28,1500.65,1497.44,1494.21,1498.44,1492.39,1497.74,1495.64,1496.12,1499.69,1500.12,1496.11,1498.89,1499.35,1500.32,1504.14,1502.92,1499.35,1506.28,1496.22,1494.83,1492.46,1495.12,1497.15,1494.29,1490.63,1494.5,1489.37,1495.96,1496.48,1497.46,1498.26,1499.23,1500.23,1501.13,1497.6,1493.06,1491.82,1488.14,1492.83,1493.73,1497.43,1497.05,1493.43,1499.37,1496.86,1492.79,1498.56,1501.06,1495.95,1492.19,1491.78
1380.28,1379.1,1378.86,1378.82,1380.7,1378.47,1377.57,1379.23,1377.22,1379,1377.37,1378.79,1379.9,1380.18,1379.81,1378.69,1378.41,1380.98,1381.22,1381.17,1379.67,1380.2,1379.69,1378.87,1380.14,1380.63,1381.58,1379.96,1382.36,1378.1,1379.64,1378.92,1378.68,1379.15,1378.08,1379.3,1380.19,1380.23,1379.09,1381.16,1378.94,1378.86,1379.46,1378.99,1379.86,1380.81,1379.7,1376.91,1378.25,1379.15,1379.44,1376.47,1379.2,1380.11,1380.75,1379.26,1381.03,1379.16,1380.9,1379.44,1378.81,1381.14,1379.54,1376.52,1377.52,1378.23,1380.82,1379.74,1379.59,1380.39,1380.02,1380.96,1378.94,1378.02,1379.07,1379.23,1378.94,1379.46,1378.17,1380.45,1379.8,1379.78,1379.35,1379.27,1379.67,1380.52,1378.8,1378.59,1380.19,1378.11,1379.11,1378.87,1378.79,1380.26,1381.09,1379.3,1380.3,1379.3,1382.35,1381.88,1380.22,1379.49,1378.07,1378.48,1376.33,1379.1,1379.79,1380.52,1378.82,1378.95,1379.4,1378.5,1378.76,1379.62,1379.53,1378.86,1380.41
1373.21,1372.81,1370.41,1373.07,1375.77,1373.25,1369.89,1368.87,1371.13,1372.59,1370.18,1372.82,1373.02,1376.85,1372.95,1373.54,1371.94,1372,1375.18,1371.95,1375.24,1373.33,1372.89,1373.69,1374.39,1373.35,1376.56,1371.7,1373.19,1372.78,1373.73,1373.9,1374.34,1373.53,1373.28,1374.41,1374.7,1372.62,1372.25,1374.23,1373.28,1374.79,1371.11,1373.9,1375.05,1370.48,1372.22,1371.31,1371.75,1371.18,1373.09,1370.02,1370.08,1372.82,1374.72,1372.86,1374.99,1374.09,1375.36,1374.28,1374.23,1373.96,1370.96,1371.32,1368.82,1372.93,1372.57,1372.84,1374.9,1373.46,1373.21,1372.92,1372.5,1373.49,1371.34,1374.06,1371.9,1368.26,1370.5,1374.01,1372.81,1373.91,1370.94,1371.22,1373.14,1368.83,1371.86,1370.62,1370.77,1371.27,1371.83,1370.33,1369.47,1370.67,1375.91,1375.87,1375.17,1376.66,1375.7,1377.93,1372.98,1374.24,1374.87,1375.07,1373.04,1374,1371.19,1372.75,1373.6,1374.37,1372.59,1371.7,1372.11,1371.72,1373.88,1369.91,1374.87
1448.17,1449.63,1447.61,1448.89,1448.45,1447.12,1446.61,1443.46,1445.41,1449.87,1451.09,1445.38,1448.61,1448.51,1447.88,1451.17,1445.87,1445.75,1446.82,1447.81,1449.8,1448.69,1450.07,1447.64,1450.43,1448.63,1452.56,1448.51,1445.59,1446.06,1449.45,1453.18,1452.07,1453.27,1455.43,1453.07,1451.81,1449.7,1447.51,1447.42,1449.53,1451.21,1442.82,1452.76,1448,1444.79,1444.37,1445.67,1448.03,1446.67,1446.78,1447.53,1444.63,1447.88,1448.99,1448.56,1449.49,1452.28,1449.25,1450.3,1450.8,1449.4,1445.06,1448.43,1445.17,1451.04,1448.55,1449.72,1453.02,1448.92,1451.05,1452.7,1451.76,1452.5,1446.8,1446.96,1445.37,1442.5,1448.05,1451.13,1447.64,1446.87,1444.76,1448.6,1448.1,1445.16,1443.84,1444.01,1445.1,1443.77,1443.07,1443.53,1443.48,1443.8,1448.49,1458.09,1449.3,1456.37,1452.65,1450.41,1447.49,1450.03,1448.56,1448.58,1453.3,1451.27,1444.29,1447.43,1449.5,1452.03,1448.11,1447.3,1448.07,1447.83,1448.06,1447.97,1451.56
