"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.202254918708735
"R_V1_ROI","R_V6_ROI",0.0877050711275627
"R_V1_ROI","R_V2_ROI",0.553371219433338
"R_V1_ROI","R_V3_ROI",0.287489595941658
"R_V1_ROI","R_V4_ROI",0.189244066350216
"R_V1_ROI","R_V8_ROI",0.305400125271863
"R_V1_ROI","R_4_ROI",0.193772220518924
"R_V1_ROI","R_3b_ROI",0.197243041746199
"R_V1_ROI","R_FEF_ROI",0.021994269108029
"R_V1_ROI","R_PEF_ROI",0.299390577247685
"R_V1_ROI","R_55b_ROI",0.107160938962913
"R_V1_ROI","R_V3A_ROI",0.141276059086948
"R_V1_ROI","R_RSC_ROI",0.185277884192839
"R_V1_ROI","R_POS2_ROI",0.283311305297031
"R_V1_ROI","R_V7_ROI",0.347716952882846
"R_V1_ROI","R_IPS1_ROI",0.154546187588317
"R_V1_ROI","R_FFC_ROI",0.377418293340917
"R_V1_ROI","R_V3B_ROI",0.0874233268988952
"R_V1_ROI","R_LO1_ROI",0.199355192423117
"R_V1_ROI","R_LO2_ROI",0.00374936279336672
"R_V1_ROI","R_PIT_ROI",0.322722636093442
"R_V1_ROI","R_MT_ROI",0.197684386339751
"R_V1_ROI","R_A1_ROI",0.283795287724935
"R_V1_ROI","R_PSL_ROI",0.264051563634293
"R_V1_ROI","R_SFL_ROI",-0.0446675619843696
"R_V1_ROI","R_PCV_ROI",0.231662322344762
"R_V1_ROI","R_STV_ROI",0.360052921549401
"R_V1_ROI","R_7Pm_ROI",0.163260681990695
"R_V1_ROI","R_7m_ROI",0.116257301717971
"R_V1_ROI","R_POS1_ROI",0.396467662911052
"R_V1_ROI","R_23d_ROI",0.410941260148775
"R_V1_ROI","R_v23ab_ROI",0.0127841070868199
"R_V1_ROI","R_d23ab_ROI",0.301559198886593
"R_V1_ROI","R_31pv_ROI",0.220135910713258
"R_V1_ROI","R_5m_ROI",0.343186010953612
"R_V1_ROI","R_5mv_ROI",0.179417719997077
"R_V1_ROI","R_23c_ROI",0.299444731144538
"R_V1_ROI","R_5L_ROI",0.196868023375955
"R_V1_ROI","R_24dd_ROI",0.0917689121948033
"R_V1_ROI","R_24dv_ROI",0.413247118419074
"R_V1_ROI","R_7AL_ROI",0.26708368126318
"R_V1_ROI","R_SCEF_ROI",0.481557625173589
"R_V1_ROI","R_6ma_ROI",0.326388596288852
"R_V1_ROI","R_7Am_ROI",0.181747562307484
"R_V1_ROI","R_7PL_ROI",0.37732153815949
"R_V1_ROI","R_7PC_ROI",0.362316401537067
"R_V1_ROI","R_LIPv_ROI",0.203786080739007
"R_V1_ROI","R_VIP_ROI",0.451422738044362
"R_V1_ROI","R_MIP_ROI",0.186955278991529
"R_V1_ROI","R_1_ROI",0.250929829700418
"R_V1_ROI","R_2_ROI",0.304071351793703
"R_V1_ROI","R_3a_ROI",0.382997765941554
"R_V1_ROI","R_6d_ROI",0.0142593214558792
"R_V1_ROI","R_6mp_ROI",0.131286412965129
"R_V1_ROI","R_6v_ROI",0.43366248673664
"R_V1_ROI","R_p24pr_ROI",0.345943169533886
"R_V1_ROI","R_33pr_ROI",0.335528770772251
"R_V1_ROI","R_a24pr_ROI",0.284843849832097
"R_V1_ROI","R_p32pr_ROI",0.255163535642177
"R_V1_ROI","R_a24_ROI",0.375651732593974
"R_V1_ROI","R_d32_ROI",0.128522054170432
"R_V1_ROI","R_8BM_ROI",0.00564392352271969
"R_V1_ROI","R_p32_ROI",0.335694356316895
"R_V1_ROI","R_10r_ROI",0.154919309301615
"R_V1_ROI","R_47m_ROI",0.248360962271702
"R_V1_ROI","R_8Av_ROI",0.41218093134241
"R_V1_ROI","R_8Ad_ROI",0.133752979437358
"R_V1_ROI","R_9m_ROI",0.195678953932527
"R_V1_ROI","R_8BL_ROI",0.291910168062622
"R_V1_ROI","R_9p_ROI",0.382573885691338
"R_V1_ROI","R_10d_ROI",0.334107262503724
"R_V1_ROI","R_8C_ROI",0.2541902963086
"R_V1_ROI","R_44_ROI",0.352495350758307
"R_V1_ROI","R_45_ROI",0.21429762237931
"R_V1_ROI","R_47l_ROI",0.123660133299342
"R_V1_ROI","R_a47r_ROI",0.425050011566335
"R_V1_ROI","R_6r_ROI",0.289136331706162
"R_V1_ROI","R_IFJa_ROI",0.0797338954731422
"R_V1_ROI","R_IFJp_ROI",0.267358966413351
"R_V1_ROI","R_IFSp_ROI",0.234253055093541
"R_V1_ROI","R_IFSa_ROI",0.331045042875814
"R_V1_ROI","R_p9-46v_ROI",0.155099602827632
"R_V1_ROI","R_46_ROI",0.416117895533443
"R_V1_ROI","R_a9-46v_ROI",0.229095701837635
"R_V1_ROI","R_9-46d_ROI",0.343297770177331
"R_V1_ROI","R_9a_ROI",0.180854325268923
"R_V1_ROI","R_10v_ROI",0.159688002650879
"R_V1_ROI","R_a10p_ROI",0.148556213604707
"R_V1_ROI","R_10pp_ROI",0.348025500489598
"R_V1_ROI","R_11l_ROI",0.231568077036972
"R_V1_ROI","R_13l_ROI",0.296384557596321
"R_V1_ROI","R_OFC_ROI",0.218276008431638
"R_V1_ROI","R_47s_ROI",0.361327201684806
"R_V1_ROI","R_LIPd_ROI",0.138564533759217
"R_V1_ROI","R_6a_ROI",0.134741607328216
"R_V1_ROI","R_i6-8_ROI",0.233869214811643
"R_V1_ROI","R_s6-8_ROI",0.361067966169791
"R_V1_ROI","R_43_ROI",0.283501160107729
"R_V1_ROI","R_OP4_ROI",0.0648803934250421
"R_V1_ROI","R_OP1_ROI",0.219109783851194
