"V1","V2","Stability"
"R_V1_ROI","R_MST_ROI",0.202413647685163
"R_V1_ROI","R_V6_ROI",0.237799296478663
"R_V1_ROI","R_V2_ROI",0.556929010511644
"R_V1_ROI","R_V3_ROI",0.371535810873104
"R_V1_ROI","R_V4_ROI",0.427168810978745
"R_V1_ROI","R_V8_ROI",0.45299099417501
"R_V1_ROI","R_4_ROI",0.600962428987931
"R_V1_ROI","R_3b_ROI",0.646004452701901
"R_V1_ROI","R_FEF_ROI",0.00958485986338657
"R_V1_ROI","R_PEF_ROI",0.187435839323237
"R_V1_ROI","R_55b_ROI",0.362880285146083
"R_V1_ROI","R_V3A_ROI",0.233713435925629
"R_V1_ROI","R_RSC_ROI",0.421561733102653
"R_V1_ROI","R_POS2_ROI",0.231587421562811
"R_V1_ROI","R_V7_ROI",0.214438061881395
"R_V1_ROI","R_IPS1_ROI",0.202441437205122
"R_V1_ROI","R_FFC_ROI",0.311606588388312
"R_V1_ROI","R_V3B_ROI",0.156754535734743
"R_V1_ROI","R_LO1_ROI",0.304536725673013
"R_V1_ROI","R_LO2_ROI",0.436259561257586
"R_V1_ROI","R_PIT_ROI",0.29416780260601
"R_V1_ROI","R_MT_ROI",0.117325964763946
"R_V1_ROI","R_A1_ROI",0.659490683349649
"R_V1_ROI","R_PSL_ROI",0.471823840760204
"R_V1_ROI","R_SFL_ROI",0.451289640531626
"R_V1_ROI","R_PCV_ROI",0.434590041170023
"R_V1_ROI","R_STV_ROI",0.323368977843592
"R_V1_ROI","R_7Pm_ROI",0.424811054607985
"R_V1_ROI","R_7m_ROI",0.46981595124632
"R_V1_ROI","R_POS1_ROI",0.257255943534138
"R_V1_ROI","R_23d_ROI",0.16987985426137
"R_V1_ROI","R_v23ab_ROI",0.336886303770756
"R_V1_ROI","R_d23ab_ROI",0.178815975472077
"R_V1_ROI","R_31pv_ROI",0.59609124197976
"R_V1_ROI","R_5m_ROI",0.358483398911261
"R_V1_ROI","R_5mv_ROI",0.30186080020168
"R_V1_ROI","R_23c_ROI",0.283908637618513
"R_V1_ROI","R_5L_ROI",0.238991256279322
"R_V1_ROI","R_24dd_ROI",0.357324649152212
"R_V1_ROI","R_24dv_ROI",0.238697352798561
"R_V1_ROI","R_7AL_ROI",0.242741024351054
"R_V1_ROI","R_SCEF_ROI",0.50639905877923
"R_V1_ROI","R_6ma_ROI",0.17233766348152
"R_V1_ROI","R_7Am_ROI",0.322464730032058
"R_V1_ROI","R_7PL_ROI",0.130232179365824
"R_V1_ROI","R_7PC_ROI",0.238220391384523
"R_V1_ROI","R_LIPv_ROI",0.140166323796015
"R_V1_ROI","R_VIP_ROI",0.526500589122633
"R_V1_ROI","R_MIP_ROI",0.267287082280081
"R_V1_ROI","R_1_ROI",0.707434497494687
"R_V1_ROI","R_2_ROI",0.175728415497574
"R_V1_ROI","R_3a_ROI",0.267533647097221
"R_V1_ROI","R_6d_ROI",0.412537882739334
"R_V1_ROI","R_6mp_ROI",0.412084925189557
"R_V1_ROI","R_6v_ROI",0.410482175302572
"R_V1_ROI","R_p24pr_ROI",0.266812077779781
"R_V1_ROI","R_33pr_ROI",0.468803403487052
"R_V1_ROI","R_a24pr_ROI",0.195185459577931
"R_V1_ROI","R_p32pr_ROI",0.110035849982412
"R_V1_ROI","R_a24_ROI",0.52177116366986
"R_V1_ROI","R_d32_ROI",0.242845163371534
"R_V1_ROI","R_8BM_ROI",0.499210931150907
"R_V1_ROI","R_p32_ROI",0.253558002867238
"R_V1_ROI","R_10r_ROI",0.71616270883307
"R_V1_ROI","R_47m_ROI",0.458601994333018
"R_V1_ROI","R_8Av_ROI",0.522338586946948
"R_V1_ROI","R_8Ad_ROI",0.318556576944844
"R_V1_ROI","R_9m_ROI",0.10486857483055
"R_V1_ROI","R_8BL_ROI",0.547663965528565
"R_V1_ROI","R_9p_ROI",0.261048494844896
"R_V1_ROI","R_10d_ROI",0.479797149174426
"R_V1_ROI","R_8C_ROI",0.522263038391945
"R_V1_ROI","R_44_ROI",0.580073394837015
"R_V1_ROI","R_45_ROI",0.48676597667729
"R_V1_ROI","R_47l_ROI",0.367860563964073
"R_V1_ROI","R_a47r_ROI",0.190292653048879
"R_V1_ROI","R_6r_ROI",0.181615427467485
"R_V1_ROI","R_IFJa_ROI",0.365447210218061
"R_V1_ROI","R_IFJp_ROI",0.341934954827307
"R_V1_ROI","R_IFSp_ROI",0.414918092011631
"R_V1_ROI","R_IFSa_ROI",0.491444076358512
"R_V1_ROI","R_p9-46v_ROI",0.503535460738859
"R_V1_ROI","R_46_ROI",0.31776719318071
"R_V1_ROI","R_a9-46v_ROI",0.251636160193607
"R_V1_ROI","R_9-46d_ROI",0.39973179728084
"R_V1_ROI","R_9a_ROI",0.225951672249937
"R_V1_ROI","R_10v_ROI",0.678345171039116
"R_V1_ROI","R_a10p_ROI",0.127935814498741
"R_V1_ROI","R_10pp_ROI",0.544733817556799
"R_V1_ROI","R_11l_ROI",0.632944695461908
"R_V1_ROI","R_13l_ROI",0.602227166404637
"R_V1_ROI","R_OFC_ROI",0.407340594509914
"R_V1_ROI","R_47s_ROI",0.272730699244215
"R_V1_ROI","R_LIPd_ROI",0.116687344586678
"R_V1_ROI","R_6a_ROI",0.19514493037977
"R_V1_ROI","R_i6-8_ROI",0.306006255522461
"R_V1_ROI","R_s6-8_ROI",0.502440695089159
"R_V1_ROI","R_43_ROI",0.546021351428581
"R_V1_ROI","R_OP4_ROI",0.15890744705784
"R_V1_ROI","R_OP1_ROI",0.0421360250636139
"R_V1_ROI","R_OP2-3_ROI",0.166250557588796
"R_V1_ROI","R_52_ROI",0.296712360440991
"R_V1_ROI","R_RI_ROI",0.310713754065245
"R_V1_ROI","R_PFcm_ROI",0.154570911019947
"R_V1_ROI","R_PoI2_ROI",0.318491544568713
